Product,Category,Date,Customer,SoldLast6m,MinimumBeforeReorder,ReorderQuantity,Unit
Poggio Anima Samael Montepulciano 750ml,Red Old World,15-Mar-2022,Airport,1.0,2.0,12.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,17-Mar-2022,Airport,1.0,2.0,12.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,20-Oct-2021,Pleasant Valley,1.0,2.0,12.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,11-Feb-2022,Pleasant Valley,1.0,2.0,12.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,26-Feb-2022,Airport,1.0,2.0,12.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,02-Feb-2022,Pleasant Valley,1.0,2.0,12.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,21-Jan-2022,Pleasant Valley,2.0,2.0,12.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,25-Feb-2022,Airport,2.0,2.0,12.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,11-Jan-2022,Pleasant Valley,1.0,2.0,12.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,08-Jan-2022,Pleasant Valley,2.0,2.0,12.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,06-Jan-2022,Pleasant Valley,1.0,2.0,12.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,12-Feb-2022,Pleasant Valley,1.0,2.0,12.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,17-Feb-2022,Pleasant Valley,1.0,2.0,12.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,18-Feb-2022,Pleasant Valley,1.0,2.0,12.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,23-Feb-2022,Pleasant Valley,2.0,2.0,12.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,31-Dec-2021,Pleasant Valley,1.0,2.0,12.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,04-Mar-2022,Airport,1.0,2.0,12.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,14-Jan-2022,Pleasant Valley,1.0,2.0,12.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,08-Dec-2021,Pleasant Valley,2.0,2.0,12.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,26-Feb-2022,Pleasant Valley,1.0,2.0,12.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,23-Dec-2021,Airport,2.0,2.0,12.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,24-Dec-2021,Airport,1.0,2.0,12.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,28-Dec-2021,Airport,1.0,2.0,12.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,30-Dec-2021,Airport,1.0,2.0,12.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,04-Jan-2022,Airport,1.0,2.0,12.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,07-Jan-2022,Airport,2.0,2.0,12.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,08-Jan-2022,Airport,2.0,2.0,12.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,14-Jan-2022,Airport,1.0,2.0,12.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,17-Jan-2022,Airport,5.0,2.0,12.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,21-Jan-2022,Airport,2.0,2.0,12.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,28-Jan-2022,Airport,1.0,2.0,12.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,02-Feb-2022,Airport,1.0,2.0,12.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,14-Feb-2022,Airport,1.0,2.0,12.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,18-Feb-2022,Airport,1.0,2.0,12.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,03-Feb-2022,Airport,2.0,2.0,12.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,30-Oct-2021,Oak Hill,1.0,2.0,6.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,04-Mar-2022,Pleasant Valley,2.0,2.0,12.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,15-Mar-2022,Pleasant Valley,1.0,2.0,12.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,21-Jan-2022,Oak Hill,1.0,2.0,6.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,30-Dec-2021,Oak Hill,1.0,2.0,6.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,17-Mar-2022,Pleasant Valley,1.0,2.0,12.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,20-Dec-2021,Oak Hill,1.0,2.0,6.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,11-Dec-2021,Oak Hill,1.0,2.0,6.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,03-Dec-2021,Oak Hill,1.0,2.0,6.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,20-Nov-2021,Oak Hill,1.0,2.0,6.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,16-Nov-2021,Oak Hill,1.0,2.0,6.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,10-Nov-2021,Oak Hill,1.0,2.0,6.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,03-Nov-2021,Oak Hill,1.0,2.0,6.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,08-Feb-2022,Oak Hill,1.0,2.0,6.0,14.99
Poggio Anima Samael Montepulciano 750ml,Red Old World,25-Oct-2021,Oak Hill,2.0,2.0,6.0,14.99
Polvanera Primitivo 2016 750m,Red Old World,24-Nov-2021,Pleasant Valley,1.0,,,16.99
Polvanera Primitivo 2016 750m,Red Old World,26-Jan-2022,Pleasant Valley,1.0,,,16.99
Polvanera Verdeca Puglia 750ml,Orange Wine,17-Nov-2021,Airport,1.0,,,29.99
Portlandia Pinot Gris 750ml,White,14-Mar-2022,Pleasant Valley,1.0,2.0,6.0,17.99
Portlandia Pinot Gris 750ml,White,12-Mar-2022,Pleasant Valley,2.0,2.0,6.0,17.99
Portlandia Pinot Gris 750ml,White,04-Feb-2022,Pleasant Valley,1.0,2.0,6.0,17.99
Portlandia Pinot Gris 750ml,White,16-Dec-2021,Pleasant Valley,1.0,2.0,6.0,17.99
Portlandia Pinot Gris 750ml,White,12-Mar-2022,Airport,2.0,2.0,6.0,17.99
Portlandia Pinot Gris 750ml,White,10-Mar-2022,Airport,1.0,2.0,6.0,17.99
Portlandia Pinot Gris 750ml,White,26-Feb-2022,Airport,1.0,2.0,6.0,17.99
Portlandia Pinot Gris 750ml,White,25-Feb-2022,Airport,1.0,2.0,6.0,17.99
Portlandia Pinot Gris 750ml,White,24-Feb-2022,Airport,1.0,2.0,6.0,17.99
Portlandia Pinot Gris 750ml,White,28-Dec-2021,Airport,1.0,2.0,6.0,17.99
Portlandia Pinot Gris 750ml,White,19-Feb-2022,Airport,1.0,2.0,6.0,17.99
Portlandia Pinot Gris 750ml,White,27-Nov-2021,Airport,1.0,2.0,6.0,17.99
Portlandia Pinot Gris 750ml,White,11-Dec-2021,Airport,1.0,2.0,6.0,17.99
Portlandia Pinot Gris 750ml,White,13-Dec-2021,Airport,1.0,2.0,6.0,17.99
Portlandia Pinot Gris 750ml,White,15-Dec-2021,Airport,1.0,2.0,6.0,17.99
Portlandia Pinot Gris 750ml,White,22-Dec-2021,Airport,2.0,2.0,6.0,17.99
Portlandia Pinot Gris 750ml,White,23-Dec-2021,Airport,1.0,2.0,6.0,17.99
Portlandia Pinot Gris 750ml,White,30-Dec-2021,Airport,1.0,2.0,6.0,17.99
Portlandia Pinot Gris 750ml,White,03-Jan-2022,Airport,2.0,2.0,6.0,17.99
Portlandia Pinot Gris 750ml,White,05-Jan-2022,Airport,1.0,2.0,6.0,17.99
Portlandia Pinot Gris 750ml,White,17-Nov-2021,Airport,1.0,2.0,6.0,17.99
Portlandia Pinot Gris 750ml,White,27-Oct-2021,Airport,1.0,2.0,6.0,17.99
Portlandia Pinot Gris 750ml,White,26-Nov-2021,Airport,1.0,2.0,6.0,17.99
Portlandia Pinot Gris 750ml,White,26-Oct-2021,Airport,1.0,2.0,6.0,17.99
Portlandia Pinot Gris 750ml,White,21-Feb-2022,Airport,1.0,2.0,6.0,17.99
Portlandia Pinot Gris 750ml,White,08-Jan-2022,Airport,2.0,2.0,6.0,17.99
Portlandia Pinot Gris 750ml,White,12-Jan-2022,Airport,1.0,2.0,6.0,17.99
Portlandia Pinot Gris 750ml,White,29-Jan-2022,Airport,2.0,2.0,6.0,17.99
Portlandia Pinot Gris 750ml,White,12-Feb-2022,Airport,2.0,2.0,6.0,17.99
Portlandia Pinot Gris 750ml,White,20-Oct-2021,Oak Hill,1.0,2.0,6.0,17.99
Portlandia Pinot Gris 750ml,White,24-Nov-2021,Airport,3.0,2.0,6.0,17.99
Prunotto Langhe Arneis 750ml,White,05-Nov-2021,Pleasant Valley,6.0,,,18.99
Quadrum Red Blend Box 3L,Red New World,11-Dec-2021,Oak Hill,1.0,1.0,3.0,17.99
Quadrum Red Blend Box 3L,Red New World,17-Feb-2022,Airport,1.0,3.0,3.0,17.99
Quadrum Red Blend Box 3L,Red New World,04-Feb-2022,Airport,1.0,3.0,3.0,17.99
Quadrum Red Blend Box 3L,Red New World,24-Nov-2021,Airport,1.0,3.0,3.0,17.99
Quadrum Red Blend Box 3L,Red New World,03-Dec-2021,Airport,1.0,3.0,3.0,17.99
Quadrum Red Blend Box 3L,Red New World,10-Dec-2021,Airport,1.0,3.0,3.0,17.99
Quadrum Red Blend Box 3L,Red New World,02-Feb-2022,Oak Hill,1.0,1.0,3.0,17.99
Quadrum Red Blend Box 3L,Red New World,22-Feb-2022,Oak Hill,1.0,1.0,3.0,17.99
Quadrum Red Blend Box 3L,Red New World,12-Mar-2022,Oak Hill,1.0,1.0,3.0,17.99
Quadrum Red Blend Box 3L,Red New World,15-Feb-2022,Pleasant Valley,1.0,3.0,3.0,17.99
Quadrum Red Blend Box 3L,Red New World,05-Feb-2022,Pleasant Valley,1.0,3.0,3.0,17.99
Quadrum Red Blend Box 3L,Red New World,23-Dec-2021,Pleasant Valley,1.0,3.0,3.0,17.99
Quadrum Red Blend Box 3L,Red New World,06-Jan-2022,Pleasant Valley,1.0,3.0,3.0,17.99
Quadrum Red Blend Box 3L,Red New World,14-Dec-2021,Airport,1.0,3.0,3.0,17.99
Quadrum Rose Box 3L,Rose,03-Dec-2021,Airport,1.0,3.0,3.0,16.99
Quadrum Rose Box 3L,Rose,30-Nov-2021,Airport,1.0,3.0,3.0,16.99
Quadrum Rose Box 3L,Rose,11-Dec-2021,Airport,1.0,3.0,3.0,16.99
Quadrum Rose Box 3L,Rose,12-Mar-2022,Pleasant Valley,1.0,3.0,3.0,16.99
Quadrum Rose Box 3L,Rose,29-Jan-2022,Airport,1.0,3.0,3.0,16.99
Quadrum Rose Box 3L,Rose,24-Dec-2021,Pleasant Valley,1.0,3.0,3.0,16.99
Quadrum Rose Box 3L,Rose,18-Dec-2021,Airport,1.0,3.0,3.0,16.99
Quadrum Rose Box 3L,Rose,14-Jan-2022,Airport,1.0,3.0,3.0,16.99
Quadrum Rose Box 3L,Rose,07-Dec-2021,Pleasant Valley,2.0,3.0,3.0,16.99
Quadrum Rose Box 3L,Rose,18-Jan-2022,Airport,1.0,3.0,3.0,16.99
Quadrum Rose Box 3L,Rose,20-Jan-2022,Airport,1.0,3.0,3.0,16.99
Quadrum Rose Box 3L,Rose,12-Feb-2022,Airport,1.0,3.0,3.0,16.99
Quadrum Rose Box 3L,Rose,25-Jan-2022,Airport,1.0,3.0,3.0,16.99
Quadrum Rose Box 3L,Rose,28-Jan-2022,Pleasant Valley,1.0,3.0,3.0,16.99
Quadrum White Blend Box 3L,White,15-Mar-2022,Pleasant Valley,1.0,3.0,3.0,17.99
Quadrum White Blend Box 3L,White,02-Mar-2022,Pleasant Valley,1.0,3.0,3.0,17.99
Quadrum White Blend Box 3L,White,26-Jan-2022,Pleasant Valley,1.0,3.0,3.0,17.99
Quadrum White Blend Box 3L,White,07-Jan-2022,Pleasant Valley,1.0,3.0,3.0,17.99
Quadrum White Blend Box 3L,White,19-Nov-2021,Pleasant Valley,2.0,3.0,3.0,19.99
Quadrum White Blend Box 3L,White,17-Nov-2021,Pleasant Valley,1.0,3.0,3.0,19.99
Quadrum White Blend Box 3L,White,27-Oct-2021,Pleasant Valley,2.0,3.0,3.0,19.99
Quadrum White Blend Box 3L,White,26-Feb-2022,Airport,1.0,3.0,3.0,17.99
Quadrum White Blend Box 3L,White,08-Feb-2022,Airport,1.0,3.0,3.0,17.99
Quadrum White Blend Box 3L,White,01-Feb-2022,Airport,1.0,3.0,3.0,17.99
Quadrum White Blend Box 3L,White,29-Jan-2022,Airport,1.0,3.0,3.0,17.99
Quadrum White Blend Box 3L,White,11-Jan-2022,Airport,1.0,3.0,3.0,17.99
Quadrum White Blend Box 3L,White,23-Dec-2021,Airport,1.0,3.0,3.0,17.99
Quadrum White Blend Box 3L,White,17-Dec-2021,Airport,1.0,3.0,3.0,17.99
Quadrum White Blend Box 3L,White,13-Dec-2021,Airport,1.0,3.0,3.0,17.99
Quadrum White Blend Box 3L,White,22-Nov-2021,Airport,1.0,3.0,3.0,19.99
Quadrum White Blend Box 3L,White,20-Nov-2021,Airport,1.0,3.0,3.0,19.99
Quadrum White Blend Box 3L,White,19-Nov-2021,Airport,1.0,3.0,3.0,19.99
Quadrum White Blend Box 3L,White,19-Oct-2021,Airport,1.0,3.0,3.0,19.99
Quadrum White Blend Box 3L,White,22-Feb-2022,Airport,1.0,3.0,3.0,17.99
Quadrum White Blend Box 3L,White,24-Jan-2022,Airport,1.0,3.0,3.0,17.99
Rascallion Pandiculation 750ml,Red New World,21-Jan-2022,Oak Hill,1.0,,,17.99
Raywood Moscato 750mL,White,18-Dec-2021,Pleasant Valley,1.0,3.0,12.0,9.99
Raywood Moscato 750mL,White,21-Jan-2022,Pleasant Valley,1.0,3.0,12.0,9.99
Raywood Moscato 750mL,White,08-Mar-2022,Pleasant Valley,1.0,3.0,12.0,9.99
Raywood Moscato 750mL,White,20-Dec-2021,Oak Hill,1.0,3.0,12.0,9.99
Raywood Moscato 750mL,White,27-Dec-2021,Oak Hill,1.0,3.0,12.0,9.99
Raywood Moscato 750mL,White,31-Dec-2021,Oak Hill,1.0,3.0,12.0,9.99
Raywood Moscato 750mL,White,29-Jan-2022,Oak Hill,1.0,3.0,12.0,9.99
Raywood Moscato 750mL,White,22-Feb-2022,Oak Hill,2.0,3.0,12.0,9.99
Raywood Moscato 750mL,White,01-Mar-2022,Oak Hill,1.0,3.0,12.0,9.99
Regnaudot Maranges 1er Cru 750ml,Red Old World,30-Oct-2021,Airport,1.0,2.0,6.0,39.99
Regnaudot Maranges 1er Cru 750ml,Red Old World,30-Dec-2021,Airport,1.0,2.0,6.0,39.99
Regnaudot Maranges 1er Cru 750ml,Red Old World,02-Feb-2022,Airport,1.0,2.0,6.0,39.99
Regnaudot Maranges 1er Cru 750ml,Red Old World,09-Mar-2022,Pleasant Valley,1.0,2.0,6.0,39.99
Regnaudot Maranges 1er Cru 750ml,Red Old World,11-Dec-2021,Oak Hill,1.0,1.0,6.0,39.99
Regnaudot Maranges 1er Cru 750ml,Red Old World,27-Dec-2021,Pleasant Valley,1.0,2.0,6.0,39.99
Regnaudot Maranges 1er Cru 750ml,Red Old World,26-Oct-2021,Pleasant Valley,1.0,2.0,6.0,39.99
Regnaudot Maranges 1er Cru 750ml,Red Old World,21-Jan-2022,Pleasant Valley,1.0,2.0,6.0,39.99
Rezabal Txakoli Rose 750ml,Rose,03-Nov-2021,Airport,1.0,2.0,6.0,21.99
Rezabal Txakoli Rose 750ml,Rose,17-Nov-2021,Airport,1.0,2.0,6.0,21.99
Rezabal Txakoli Rose 750ml,Rose,19-Nov-2021,Airport,1.0,2.0,6.0,21.99
Rezabal Txakoli Rose 750ml,Rose,29-Nov-2021,Airport,1.0,2.0,6.0,21.99
Rezabal Txakoli Rose 750ml,Rose,09-Dec-2021,Airport,1.0,2.0,6.0,21.99
Rezabal Txakoli Rose 750ml,Rose,13-Nov-2021,Pleasant Valley,1.0,2.0,6.0,21.99
Rezabal Txakoli Rose 750ml,Rose,11-Dec-2021,Pleasant Valley,2.0,2.0,6.0,21.99
Rezabal Txakoli Rose 750ml,Rose,11-Mar-2022,Pleasant Valley,1.0,2.0,6.0,21.99
Rezabal Txakoli Rose 750ml,Rose,17-Mar-2022,Pleasant Valley,1.0,2.0,6.0,21.99
Rezabal Txakoli Rose 750ml,Rose,21-Oct-2021,Airport,1.0,2.0,6.0,21.99
Rezabal Txakoli Rose 750ml,Rose,01-Nov-2021,Airport,1.0,2.0,6.0,21.99
Rezabal Txakoli Rose 750ml,Rose,23-Oct-2021,Airport,1.0,2.0,6.0,21.99
Rezabal Txakoli Rose 750ml,Rose,26-Oct-2021,Airport,1.0,2.0,6.0,21.99
Roman Ceremony Cabernet Sauvignon 750mL,Red New World,24-Feb-2022,Pleasant Valley,1.0,3.0,12.0,29.99
Roman Ceremony Cabernet Sauvignon 750mL,Red New World,24-Feb-2022,Oak Hill,1.0,2.0,12.0,29.99
Roman Ceremony Cabernet Sauvignon 750mL,Red New World,18-Feb-2022,Oak Hill,1.0,2.0,12.0,29.99
