Product,Customer,Count,Mean,Std,Min,Max,25,50,75,Action,ProductSKU,MinimumBeforeReorder,ReorderQuantity
Cocktail Kingdom Julep Strainer Copper,Customer Square 2,6,0.11538461538461539,0.3194855331891567,0,1,0.0,0.0,0.0,Create/Update,123496,6,6
Cocktail Kingdom Julep Strainer Copper,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,123496,6,6
Cocktail Kingdom Julep Strainer Gold,Customer Square 1,4,0.11538461538461539,0.46632137126854395,0,3,0.0,0.0,0.0,Create/Update,123497,6,6
Cocktail Kingdom Julep Strainer Gold,Customer Square 2,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0,Create/Update,123497,6,6
Cocktail Kingdom Julep Strainer Gold,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,123497,3,6
Cocktail Kingdom Julep Strainer Matte,Customer Square 1,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0,Create/Update,123498,6,6
Cocktail Kingdom Julep Strainer Matte,Customer Square 2,2,0.057692307692307696,0.30467268303374734,0,2,0.0,0.0,0.0,Create/Update,123498,6,6
Cocktail Kingdom Julep Strainer Matte,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,123498,6,6
Cocktail Kingdom Julep Strainer Stainless,Customer Square 1,13,0.3076923076923077,0.5730640163750516,0,2,0.0,0.0,0.25,Create/Update,123499,8,10
Cocktail Kingdom Julep Strainer Stainless,Customer Square 2,12,0.34615384615384615,0.8293791789556857,0,5,0.0,0.0,0.0,Create/Update,123499,8,10
Cocktail Kingdom Julep Strainer Stainless,Customer Square 3,4,0.09615384615384616,0.3540760122984994,0,2,0.0,0.0,0.0,Create/Update,123499,8,10
Cocktail Kingdom Lewis Bag,Customer Square 1,6,0.11538461538461539,0.3194855331891567,0,1,0.0,0.0,0.0,Create/Update,123500,5,10
Cocktail Kingdom Lewis Bag,Customer Square 2,6,0.11538461538461539,0.3194855331891567,0,1,0.0,0.0,0.0,Create/Update,123500,5,10
Cocktail Kingdom Lewis Bag,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,123500,5,10
Cocktail Kingdom Mixtin Beaker 625ml,Customer Square 1,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0,Create/Update,791090532358,4,4
Cocktail Kingdom Mixtin Beaker 625ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,791090532358,4,4
Cocktail Kingdom Mixtin Beaker 625ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,791090532358,4,4
Cocktail Kingdom Navy Grog,Customer Square 1,3,0.07692307692307693,0.33085866411702414,0,2,0.0,0.0,0.0,Create/Update,791090525879,2,4
Cocktail Kingdom Navy Grog,Customer Square 2,5,0.11538461538461539,0.3748767055695755,0,2,0.0,0.0,0.0,Create/Update,791090525879,2,4
Cocktail Kingdom Navy Grog,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,791090525879,2,4
Cocktail Kingdom Pineapple Barspoon Copper,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,791090529143,3,6
Cocktail Kingdom Pineapple Barspoon Copper,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,791090529143,3,6
Cocktail Kingdom Pineapple Barspoon Copper,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,791090529143,3,6
Cocktail Kingdom Pineapple Barspoon Stainless,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,791090529136,4,4
Cocktail Kingdom Pineapple Barspoon Stainless,Customer Square 2,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,791090529136,4,4
Cocktail Kingdom Pineapple Barspoon Stainless,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,791090529136,4,4
Cocktail Kingdom Pineapple Barspoon Stainless 43.5cm,Customer Square 1,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,791090529181,4,4
Cocktail Kingdom Pineapple Barspoon Stainless 43.5cm,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,791090529181,4,4
Cocktail Kingdom Pineapple Barspoon Stainless 43.5cm,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,791090529181,4,4
Cocktail Kingdom Skull  Barspoon Stainless 40cm,Customer Square 1,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0,Create/Update,791090528351,4,4
Cocktail Kingdom Skull  Barspoon Stainless 40cm,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,791090528351,4,4
Cocktail Kingdom Skull  Barspoon Stainless 40cm,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,791090528351,4,4
Cocktail Kingdom Skull Barspoon Stainless,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,791090526074,3,3
Cocktail Kingdom Skull Barspoon Stainless,Customer Square 2,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,791090526074,3,3
Cocktail Kingdom Skull Barspoon Stainless,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,791090526074,3,3
Cocktail Kingdom Swizzle Stick,Customer Square 1,4,0.11538461538461539,0.42307692307692313,0,2,0.0,0.0,0.0,Create/Update,123508,5,6
Cocktail Kingdom Swizzle Stick,Customer Square 2,13,0.28846153846153844,0.5312010506512743,0,2,0.0,0.0,0.25,Create/Update,123508,5,6
Cocktail Kingdom Swizzle Stick,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,123508,5,6
Cocktail Kingdom Teardrop Barspoon 30cm Black,Customer Square 1,10,0.23076923076923078,0.5044183480232309,0,2,0.0,0.0,0.0,Create/Update,123614,6,6
Cocktail Kingdom Teardrop Barspoon 30cm Black,Customer Square 2,7,0.15384615384615385,0.41065685584735806,0,2,0.0,0.0,0.0,Create/Update,123614,6,6
Cocktail Kingdom Teardrop Barspoon 30cm Black,Customer Square 3,4,0.09615384615384616,0.3540760122984994,0,2,0.0,0.0,0.0,Create/Update,123614,6,6
Cocktail Kingdom Teardrop Barspoon 30cm Copper,Customer Square 1,10,0.25,0.584248366575512,0,3,0.0,0.0,0.0,Create/Update,123509,6,6
Cocktail Kingdom Teardrop Barspoon 30cm Copper,Customer Square 2,8,0.17307692307692307,0.4261253808876988,0,2,0.0,0.0,0.0,Create/Update,123509,6,6
Cocktail Kingdom Teardrop Barspoon 30cm Copper,Customer Square 3,3,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,123509,6,6
Cocktail Kingdom Teardrop Barspoon 30cm Gold,Customer Square 1,10,0.21153846153846154,0.4530468842072979,0,2,0.0,0.0,0.0,Create/Update,123510,4,6
Cocktail Kingdom Teardrop Barspoon 30cm Gold,Customer Square 2,7,0.1346153846153846,0.341312295178824,0,1,0.0,0.0,0.0,Create/Update,123510,4,6
Cocktail Kingdom Teardrop Barspoon 30cm Gold,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,123510,4,6
Cocktail Kingdom Teardrop Barspoon 30cm Stainless,Customer Square 1,16,0.5769230769230769,0.947591153442686,0,3,0.0,0.0,1.0,Create/Update,123511,6,12
Cocktail Kingdom Teardrop Barspoon 30cm Stainless,Customer Square 2,26,0.9807692307692307,1.9561577785132445,0,13,0.0,0.5,1.0,Create/Update,123511,6,12
Cocktail Kingdom Teardrop Barspoon 30cm Stainless,Customer Square 3,5,0.15384615384615385,0.6007884366082042,0,4,0.0,0.0,0.0,Create/Update,123511,6,12
Cocktail Kingdom Teardrop Double Stirrer Copper,Customer Square 1,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,1234500000064,2,4
Cocktail Kingdom Teardrop Double Stirrer Copper,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,1234500000064,2,4
Cocktail Kingdom Teardrop Double Stirrer Copper,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,1234500000064,2,4
Cocktail Kingdom Teardrop Double Stirrer Gold,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,1234500000065,2,4
Cocktail Kingdom Teardrop Double Stirrer Gold,Customer Square 2,1,0.038461538461538464,0.27467032417472503,0,2,0.0,0.0,0.0,Create/Update,1234500000065,2,4
Cocktail Kingdom Teardrop Double Stirrer Gold,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,1234500000065,2,4
Cocktail Kingdom Teardrop Double Stirrer Stainless,Customer Square 1,4,0.15384615384615385,0.6319875663521147,0,4,0.0,0.0,0.0,Create/Update,1234500000066,2,4
Cocktail Kingdom Teardrop Double Stirrer Stainless,Customer Square 2,2,0.057692307692307696,0.30467268303374734,0,2,0.0,0.0,0.0,Create/Update,1234500000066,2,4
Cocktail Kingdom Teardrop Double Stirrer Stainless,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,1234500000066,2,4
Cocktail Techniques Kazuo Uyeda,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,9781941199046,2,4
Cocktail Techniques Kazuo Uyeda,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,9781941199046,2,4
Cocktail Techniques Kazuo Uyeda,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,9781941199046,2,4
Coco Lopez,Customer Square 1,31,1.0769230769230769,1.1904451954263202,0,5,0.0,1.0,2.0,Create/Update,71845098309,8,24
Coco Lopez,Customer Square 2,17,1.0576923076923077,3.75404121498246,0,27,0.0,0.0,1.0,Create/Update,71845098309,8,24
Coco Lopez,Customer Square 3,6,0.15384615384615385,0.455083060238432,0,2,0.0,0.0,0.0,Create/Update,71845098309,4,24
Codigo 1530 Anejo 750ml,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,859061006021,1,6
Codigo 1530 Anejo 750ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,859061006021,1,6
Codigo 1530 Anejo 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,859061006021,1,6
Codigo 1530 Blanco 750ml,Customer Square 1,14,0.4423076923076923,0.8415521725785023,0,4,0.0,0.0,1.0,Create/Update,859061006007,1,6
Codigo 1530 Blanco 750ml,Customer Square 2,12,0.2692307692307692,0.5231334811052094,0,2,0.0,0.0,0.0,Create/Update,859061006007,2,6
Codigo 1530 Blanco 750ml,Customer Square 3,5,0.11538461538461539,0.3748767055695755,0,2,0.0,0.0,0.0,Create/Update,859061006007,1,6
Codigo 1530 Reposado 750ml,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,859061006014,1,6
Codigo 1530 Reposado 750ml,Customer Square 2,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,859061006014,2,6
Codigo 1530 Reposado 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,859061006014,1,6
Codigo Rosa 750ml,Customer Square 1,15,0.3269230769230769,0.5449472044347984,0,2,0.0,0.0,1.0,Create/Update,859061006113,1,6
Codigo Rosa 750ml,Customer Square 2,17,0.36538461538461536,0.5556993567999957,0,2,0.0,0.0,1.0,Create/Update,859061006113,2,6
Codigo Rosa 750ml,Customer Square 3,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0,Create/Update,859061006113,1,6
Cointreau 1L,Customer Square 1,43,2.173076923076923,1.4639403340898656,0,5,1.0,2.0,3.0,Create/Update,87236565008,4,12
Cointreau 1L,Customer Square 2,41,3.980769230769231,8.843707855817785,0,48,1.0,2.0,4.0,Create/Update,87236565008,18,18
Cointreau 1L,Customer Square 3,24,0.5576923076923077,0.7445561801002284,0,4,0.0,0.0,1.0,Create/Update,87236565008,2,12
Cointreau 375ml,Customer Square 1,18,0.6923076923076923,1.294046449327748,0,7,0.0,0.0,1.0,Create/Update,87236565206,3,24
Cointreau 375ml,Customer Square 2,33,1.1153846153846154,1.0858149394994696,0,4,0.0,1.0,2.0,Create/Update,87236565206,6,24
Cointreau 375ml,Customer Square 3,16,0.40384615384615385,0.6580745627795644,0,2,0.0,0.0,1.0,Create/Update,87236565206,3,24
Cointreau 50ml,Customer Square 1,9,0.23076923076923078,0.541201818441165,0,2,0.0,0.0,0.0,Create/Update,87236565305,12,120
Cointreau 50ml,Customer Square 2,3,0.11538461538461539,0.576923076923077,0,4,0.0,0.0,0.0,Create/Update,87236565305,12,120
Cointreau 50ml,Customer Square 3,1,0.038461538461538464,0.27467032417472503,0,2,0.0,0.0,0.0,Create/Update,87236565305,12,120
Cointreau 750ml,Customer Square 2,5,1.1346153846153846,6.345891602973249,0,46,0.0,0.0,0.0,Create/Update,87236565107,4,6
Coke 2L,Customer Square 1,43,2.769230769230769,2.3089740030467127,0,13,1.0,3.0,4.0,Create/Update,49000050103,8,16
Coke Can 12oz,Customer Square 1,49,21.865384615384617,9.699383101227557,0,44,16.75,23.0,27.25,Create/Update,4963406,35,70
Collins Blue Cheese Olives 8oz,Customer Square 1,9,0.17307692307692307,0.3783137610174231,0,1,0.0,0.0,0.0,Create/Update,31439002709,4,6
Collins Blue Cheese Olives 8oz,Customer Square 2,9,0.23076923076923078,0.541201818441165,0,2,0.0,0.0,0.0,Create/Update,31439002709,4,6
Collins Blue Cheese Olives 8oz,Customer Square 3,10,0.19230769230769232,0.3941134909984461,0,1,0.0,0.0,0.0,Create/Update,31439002709,4,6
Collins Cocktail Onions 8oz,Customer Square 1,5,0.09615384615384616,0.2948021099376133,0,1,0.0,0.0,0.0,Create/Update,31439002204,4,6
Collins Cocktail Onions 8oz,Customer Square 2,7,0.1346153846153846,0.341312295178824,0,1,0.0,0.0,0.0,Create/Update,31439002204,4,6
Collins Cocktail Onions 8oz,Customer Square 3,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0,Create/Update,31439002204,4,6
Collins Pimento Olives 8oz,Customer Square 1,7,0.1346153846153846,0.341312295178824,0,1,0.0,0.0,0.0,Create/Update,31439002792,4,6
Collins Pimento Olives 8oz,Customer Square 2,10,0.25,0.584248366575512,0,3,0.0,0.0,0.0,Create/Update,31439002792,4,6
Collins Pimento Olives 8oz,Customer Square 3,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0,Create/Update,31439002792,4,6
Collins Vermouth Pimento Olives 8oz,Customer Square 1,4,0.09615384615384616,0.3540760122984994,0,2,0.0,0.0,0.0,Create/Update,31439002686,4,6
Collins Vermouth Pimento Olives 8oz,Customer Square 2,3,0.09615384615384616,0.4047608688432535,0,2,0.0,0.0,0.0,Create/Update,31439002686,4,6
Collins Vermouth Pimento Olives 8oz,Customer Square 3,4,0.09615384615384616,0.3540760122984994,0,2,0.0,0.0,0.0,Create/Update,31439002686,4,6
Combier Abricot 750ml,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,736040533108,2,6
Combier Abricot 750ml,Customer Square 2,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,736040533108,2,6
Combier Abricot 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,736040533108,2,6
Combier Banane 750ml,Customer Square 1,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0,Create/Update,736040540571,2,2
Combier Banane 750ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,736040540571,2,2
Combier Banane 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,736040540571,1,2
Combier Creme de Mure 750ml,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,736040523802,2,6
Combier Creme de Mure 750ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,736040523802,8,6
Combier Creme de Mure 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,736040523802,2,6
Combier Elicser 375ml,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,736040523888,1,12
Combier Elicser 375ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,736040523888,4,12
Combier Elicser 375ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,736040523888,1,12
Combier Fruits Rouges 750ml,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,736040523826,2,2
Combier Fruits Rouges 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,736040523826,2,2
Combier Fruits Rouges 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,736040523826,2,2
Combier Kummel 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,736040523864,1,2
Combier Kummel 750ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,736040523864,2,3
Combier Kummel 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,736040523864,1,2
Combier Le Bleu 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,736040539711,8,6
Combier Le Bleu 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,736040539711,2,6
Combier Orange 1L,Customer Square 1,5,0.09615384615384616,0.2948021099376133,0,1,0.0,0.0,0.0,Create/Update,736040520283,3,6
Combier Orange 1L,Customer Square 2,16,0.4230769230769231,0.7164590773152753,0,3,0.0,0.0,1.0,Create/Update,736040520283,3,6
Combier Orange 1L,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,736040520283,2,6
Combier Orange 375ml,Customer Square 1,5,0.09615384615384616,0.2948021099376133,0,1,0.0,0.0,0.0,Create/Update,736040525851,2,12
Combier Orange 375ml,Customer Square 2,12,0.28846153846153844,0.5662473793975177,0,2,0.0,0.0,0.0,Create/Update,736040525851,4,12
Combier Orange 375ml,Customer Square 3,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0,Create/Update,736040525851,2,12
Combier Pamplemousse 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,736040523765,2,6
Combier Pamplemousse 750ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,736040523765,8,6
Combier Pamplemousse 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,736040523765,2,6
Combier Pasteque 750ml,Customer Square 1,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,736040001553,2,6
Combier Pasteque 750ml,Customer Square 2,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0,Create/Update,736040001553,8,6
Combier Pasteque 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,736040001553,2,6
Combier Rose Liqueur 750ml,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,736040526759,2,2
Combier Rose Liqueur 750ml,Customer Square 2,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,736040526759,2,2
Combier Rose Liqueur 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,736040526759,1,2
Combier Royal 1L,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,736040521341,1,2
Combier Royal 1L,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,736040521341,6,18
Combier Royal 1L,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,736040521341,1,2
Community Hop Skinny 6pk cans,Customer Square 1,7,0.17307692307692307,0.4690888814480949,0,2,0.0,0.0,0.0,Create/Update,864745000073,2,4
Community Mosaic IPA 6 Pack Cans,Customer Square 1,30,0.9038461538461539,1.1138915736595831,0,5,0.0,1.0,1.0,Create/Update,864745000097,3,4
Community Texas Lager 6pk cans,Customer Square 1,14,0.36538461538461536,0.7345549713378567,0,4,0.0,0.0,1.0,Create/Update,865725000106,2,4
Commuter Cuvee Pinot Noir 750ml,Customer Square 1,42,1.9615384615384615,1.786289003035865,0,8,1.0,1.5,3.0,Create/Update,851895004006,3,12
Commuter Cuvee Pinot Noir 750ml,Customer Square 2,39,2.1346153846153846,2.253449033011108,0,12,0.75,2.0,3.0,Create/Update,851895004006,3,12
Commuter Cuvee Pinot Noir 750ml,Customer Square 3,24,0.7884615384615384,1.391409612608441,0,8,0.0,0.0,1.0,Create/Update,851895004006,3,12
Comoz Blanc Vermouth 750ml,Customer Square 2,5,0.11538461538461539,0.3748767055695755,0,2,0.0,0.0,0.0,Create/Update,3274510003692,5,6
Compass Box Canvas 750ml,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,832889008811,1,1
Compass Box Canvas 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,832889008811,1,1
Compass Box Canvas 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,832889008811,1,1
Compass Box Hedonism 750ml,Customer Square 1,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,832889001126,1,1
Compass Box Hedonism 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,832889001126,1,1
Compass Box Hedonism 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,832889001126,1,1
Compass Box Magic Cask 750ml,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,832889001508,1,1
Compass Box Magic Cask 750ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,832889001508,1,1
Compass Box Magic Cask 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,832889001508,1,1
Compass Box Spice Tree Malt 750ml,Customer Square 1,2,0.057692307692307696,0.30467268303374734,0,2,0.0,0.0,0.0,Create/Update,832889005513,1,2
Compass Box Spice Tree Malt 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,832889005513,2,4
Compass Box Spice Tree Malt 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,832889005513,1,2
Connemara Peated Single Malt 750ml,Customer Square 1,3,0.07692307692307693,0.33085866411702414,0,2,0.0,0.0,0.0,Create/Update,80686187134,1,6
Connemara Peated Single Malt 750ml,Customer Square 2,10,0.2692307692307692,0.682624590357648,0,4,0.0,0.0,0.0,Create/Update,80686187134,2,6
