Product,Customer,Count,Mean,Std,Min,Max,25,50,75,Action,ProductSKU,MinimumBeforeReorder,ReorderQuantity,Unit,RoundedMean,DiffMean,Diff75,MeanSavings,75Savings
Codigo 1530 Anejo 750ml,Customer Square 3,7,0.15384615384615385,0.41065685584735806,0,2,0.0,0.0,0.0,Create/Update,859061006021,1,6,,0.0,1.0,1.0,,
Codigo 1530 Blanco 750ml,Customer Square 3,19,0.8461538461538461,1.6685393818064505,0,8,0.0,0.0,1.0,Create/Update,859061006007,1,6,,1.0,0.0,0.0,,
Codigo 1530 Reposado 750ml,Customer Square 3,24,0.8461538461538461,1.2462962881553579,0,6,0.0,0.0,1.0,Create/Update,859061006014,1,6,,1.0,0.0,0.0,,
Codigo Rosa 750ml,Customer Square 3,6,0.15384615384615385,0.455083060238432,0,2,0.0,0.0,0.0,Create/Update,859061006113,1,6,,0.0,1.0,1.0,,
Cointreau 1L,Customer Square 3,49,37.26923076923077,26.50189788894328,0,159,19.75,34.0,50.25,Create/Update,087236565008,2,12,192.48,37.0,-35.0,-48.0,-6736.799999999999,-9239.039999999999
Cointreau 375ml,Customer Square 3,2,0.1346153846153846,0.734554971337857,0,5,0.0,0.0,0.0,Create/Update,087236565206,3,24,39.98,0.0,3.0,3.0,119.94,119.94
Collins Cocktail Onions 8oz,Customer Square 3,5,0.1346153846153846,0.4397921779242027,0,2,0.0,0.0,0.0,Create/Update,031439002204,4,6,4.85,0.0,4.0,4.0,19.4,19.4
Collins Pimento Olives 8oz,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,031439002792,4,6,4.18,0.0,4.0,4.0,16.72,16.72
Combier Abricot 750ml,Customer Square 3,3,0.40384615384615385,1.643865231522427,0,8,0.0,0.0,0.0,Create/Update,736040533108,2,6,,0.0,2.0,2.0,,
Combier Banane 750ml,Customer Square 3,12,0.34615384615384615,0.7039617391431972,0,3,0.0,0.0,0.0,Create/Update,736040540571,1,2,,0.0,1.0,1.0,,
Combier Creme de Mure 750ml,Customer Square 3,8,0.46153846153846156,1.3076923076923075,0,7,0.0,0.0,0.0,Create/Update,736040523802,2,6,,0.0,2.0,2.0,,
Combier Fruits Rouges 750ml,Customer Square 3,1,0.038461538461538464,0.27467032417472503,0,2,0.0,0.0,0.0,Create/Update,736040523826,2,2,,0.0,2.0,2.0,,
Combier Kummel 750ml,Customer Square 3,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0,Create/Update,736040523864,1,2,,0.0,1.0,1.0,,
Combier Orange 1L,Customer Square 3,46,26.653846153846153,14.023173973249556,0,55,18.75,29.5,36.0,Create/Update,736040520283,2,6,,27.0,-25.0,-34.0,,
Combier Pamplemousse 750ml,Customer Square 3,20,0.8076923076923077,1.3733516208736252,0,7,0.0,0.0,1.0,Create/Update,736040523765,2,6,,1.0,1.0,1.0,,
Combier Pasteque 750ml,Customer Square 3,5,0.1346153846153846,0.4397921779242027,0,2,0.0,0.0,0.0,Create/Update,736040001553,2,6,,0.0,2.0,2.0,,
Combier Rose Liqueur 750ml,Customer Square 3,2,0.057692307692307696,0.30467268303374734,0,2,0.0,0.0,0.0,Create/Update,736040526759,1,2,,0.0,1.0,1.0,,
Combier Royal 1L,Customer Square 3,41,3.9615384615384617,3.056906043079018,0,10,1.75,4.0,6.0,Create/Update,736040521341,1,2,,4.0,-3.0,-5.0,,
Compass Box Hedonism 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,832889001126,1,1,,0.0,1.0,1.0,,
Compass Box Spice Tree Malt 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,832889005513,1,2,,0.0,1.0,1.0,,
Connemara Peated Single Malt 750ml,Customer Square 3,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0,Create/Update,080686187134,1,6,40.65,0.0,1.0,1.0,40.65,40.65
Contratto Americano Rosso 750ml,Customer Square 3,5,0.1346153846153846,0.4397921779242027,0,2,0.0,0.0,0.0,Create/Update,8002007300000,2,6,,0.0,2.0,2.0,,
Contratto Apertif 1L,Customer Square 3,21,0.6923076923076923,1.0103019643510536,0,4,0.0,0.0,1.0,Create/Update,8016441091004,1,6,,1.0,0.0,0.0,,
Contratto Bianco Vermouth 750ml,Customer Square 3,12,0.4230769230769231,0.8400126795323674,0,3,0.0,0.0,0.0,Create/Update,8002007100006,2,6,,0.0,2.0,2.0,,
Contratto Bitter 1L,Customer Square 3,10,0.34615384615384615,0.7816308243423683,0,3,0.0,0.0,0.0,Create/Update,8016441101000,2,6,,0.0,2.0,2.0,,
Contratto Fernet 750ml,Customer Square 3,10,0.38461538461538464,0.9638433912416666,0,5,0.0,0.0,0.0,Create/Update,8002007400007,1,6,,0.0,1.0,1.0,,
Contratto Vermouth Rosso 750ml,Customer Square 3,5,0.11538461538461539,0.3748767055695755,0,2,0.0,0.0,0.0,Create/Update,800200700003,2,6,,0.0,2.0,2.0,,
Copper & Kings Absinthe 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,850329005022,1,6,,0.0,1.0,1.0,,
Copper & Kings American Brandy 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,850329005008,1,6,,0.0,1.0,1.0,,
Copper & Kings Apple Brandy 750ml,Customer Square 3,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0,Create/Update,850004947197,1,6,,0.0,1.0,1.0,,
Copper Cocktail Picks,Customer Square 3,1,0.5769230769230769,4.120054862620875,0,30,0.0,0.0,0.0,Create/Update,123553,24,24,90.0,1.0,23.0,24.0,2070.0,2160.0
Corralejo Blanco 750ml,Customer Square 3,5,0.11538461538461539,0.3748767055695755,0,2,0.0,0.0,0.0,Create/Update,720815930636,1,6,,0.0,1.0,1.0,,
Corralejo Reposado 750ml,Customer Square 3,9,0.6923076923076923,1.7490487693695498,0,6,0.0,0.0,0.0,Create/Update,720815930131,2,6,,1.0,1.0,2.0,,
Coruba Dark Rum 1L,Customer Square 3,25,3.1923076923076925,4.607846408107594,0,16,0.0,0.0,6.0,Create/Update,721059000680,2,12,,3.0,-1.0,-4.0,,
Courvoisier VS 750ml,Customer Square 3,9,0.6346153846153846,2.019413911108542,0,12,0.0,0.0,0.0,Create/Update,080686961048,1,12,199.32,1.0,0.0,1.0,0.0,199.32
Craigellachie 13y 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,080480005382,1,6,36.56,0.0,1.0,1.0,36.56,36.56
Crown Apple 375ml,Customer Square 3,1,0.11538461538461539,0.8240109725241748,0,6,0.0,0.0,0.0,Create/Update,082000771555,3,24,77.04,0.0,3.0,3.0,231.12,231.12
Crown Apple 750ml,Customer Square 3,15,0.6923076923076923,1.2790991652550685,0,6,0.0,0.0,1.0,Create/Update,082000771562,3,12,52.88,1.0,2.0,2.0,105.76,105.76
Crown Royal 16y Rye 750ml,Customer Square 3,1,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,082000792550,0,6,0.0,0.0,0.0,0.0,0.0,0.0
Crown Royal 375ml,Customer Square 3,1,0.46153846153846156,3.296043890096699,0,24,0.0,0.0,0.0,Create/Update,087000007604,6,24,154.08,0.0,6.0,6.0,924.48,924.48
Crown Royal 750ml,Customer Square 3,14,4.038461538461538,9.202761998572324,0,48,0.0,0.0,1.25,Create/Update,087000007253,3,12,12.66,4.0,-1.0,2.0,-12.66,25.32
Crude Bitterless Marriage 4oz,Customer Square 3,1,0.038461538461538464,0.27467032417472503,0,2,0.0,0.0,0.0,Create/Update,860084000125,2,4,,0.0,2.0,2.0,,
Crude Rizzo Bitters 4oz,Customer Square 3,11,0.8461538461538461,1.7800671485240205,0,6,0.0,0.0,0.0,Create/Update,860084000118,2,4,,1.0,1.0,2.0,,
Crude Sycophant Bitters 4oz,Customer Square 3,1,0.038461538461538464,0.27467032417472503,0,2,0.0,0.0,0.0,Create/Update,860084000149,2,4,,0.0,2.0,2.0,,
Cruz De Fuego Espadin 750ml,Customer Square 3,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0,Create/Update,851645006694,1,2,,0.0,1.0,1.0,,
Cruzan Blackstrap 1L,Customer Square 3,30,1.3076923076923077,1.5259103403751826,0,6,0.0,1.0,2.0,Create/Update,080686967613,1,6,15.13,1.0,0.0,-1.0,0.0,-15.13
Cutty Sark 1L,Customer Square 3,19,0.7115384615384616,1.132331469231964,0,4,0.0,0.0,1.0,Create/Update,812066020812,2,12,,1.0,1.0,1.0,,
Cuvee 23 Cava 750mL,Customer Square 3,1,0.23076923076923078,1.6480219450483495,0,12,0.0,0.0,0.0,Create/Update,8412766200891,2,12,,0.0,2.0,2.0,,
Cynar 1L,Customer Square 3,44,10.538461538461538,6.6663954579942875,0,27,6.0,11.0,13.25,Create/Update,887341000018,2,12,,11.0,-9.0,-11.0,,
Cynar 70 Proof 1L,Customer Square 3,24,1.7692307692307692,3.9253387145147913,0,20,0.0,0.0,1.0,Create/Update,721059002134,1,6,,2.0,-1.0,0.0,,
DEK 03 Orange Liqueur 1L,Customer Square 3,4,0.15384615384615385,0.567877810008977,0,3,0.0,0.0,0.0,Create/Update,080686405016,2,12,35.78,0.0,2.0,2.0,71.56,71.56
Dalmore 12y 750ml,Customer Square 3,3,0.07692307692307693,0.33085866411702414,0,2,0.0,0.0,0.0,Create/Update,087647111672,1,6,48.4,0.0,1.0,1.0,48.4,48.4
Dalmore 15y 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,087647111689,1,6,97.73,0.0,1.0,1.0,97.73,97.73
Dalmore Port Wood 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,087647113409,1,6,75.56,0.0,1.0,1.0,75.56,75.56
Dalwhinnie 15y 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,088110100056,1,12,29.125,0.0,1.0,1.0,29.125,29.125
Dalwhinnie Distillers Edition 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,088076184541,1,12,81.82,0.0,1.0,1.0,81.82,81.82
Damiana Liqueur 750ml,Customer Square 3,44,7.903846153846154,6.555266864791933,0,24,2.75,6.0,13.25,Create/Update,081932049534,1,3,104.85,8.0,-7.0,-12.0,-733.9499999999999,-1258.1999999999998
Damso Soju 375ml,Customer Square 3,20,12.98076923076923,20.009123288962453,0,60,0.0,0.0,20.0,Create/Update,8809018212038,0,20,,13.0,-13.0,-20.0,,
Daristi Xtabentun 750ml,Customer Square 3,6,0.15384615384615385,0.495542258720197,0,3,0.0,0.0,0.0,Create/Update,618358000124,1,6,82.77,0.0,1.0,1.0,82.77,82.77
Daron Calvados Fine 750ml,Customer Square 3,47,5.096153846153846,3.590905260754728,0,12,2.0,5.0,8.0,Create/Update,695521106012,2,6,,5.0,-3.0,-6.0,,
Dashfire Old Fashioned Bitters 100ml,Customer Square 3,1,0.038461538461538464,0.27467032417472503,0,2,0.0,0.0,0.0,Create/Update,753677291584,1,3,,0.0,1.0,1.0,,
Dashfire Spiced Apple Bitters 100ml,Customer Square 3,4,0.38461538461538464,1.469613321118677,0,8,0.0,0.0,0.0,Create/Update,753677291560,1,3,,0.0,1.0,1.0,,
Deep Eddy Lemon 750ml,Customer Square 3,5,2.2884615384615383,10.756637554519072,0,74,0.0,0.0,0.0,Create/Update,856065002417,4,12,,2.0,2.0,4.0,,
Deep Eddy Lime 750ml,Customer Square 3,3,0.7884615384615384,3.4437040571361663,0,21,0.0,0.0,0.0,Create/Update,856065002271,3,12,,1.0,2.0,3.0,,
Deep Eddy Ruby Red 750ml,Customer Square 3,2,0.1346153846153846,0.8327167344081138,0,6,0.0,0.0,0.0,Create/Update,856065002080,4,12,,0.0,4.0,4.0,,
Deep Eddy Vodka 375ml,Customer Square 3,1,0.23076923076923078,1.6480219450483495,0,12,0.0,0.0,0.0,Create/Update,856065002455,4,12,,0.0,4.0,4.0,,
Deep Eddy Vodka 750ml,Customer Square 3,2,0.28846153846153844,1.4720020179430464,0,9,0.0,0.0,0.0,Create/Update,856065002035,4,12,,0.0,4.0,4.0,,
Del Maguey Arroqueno 750ml,Customer Square 3,17,0.6538461538461539,1.0540145850803633,0,3,0.0,0.0,1.0,Create/Update,618397110020,1,6,105.17,1.0,0.0,0.0,0.0,0.0
Del Maguey Barril 750ml,Customer Square 3,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0,Create/Update,618397201391,1,6,105.17,0.0,1.0,1.0,105.17,105.17
Del Maguey Chichicapa 750ml,Customer Square 3,52,11.192307692307692,6.248195005631816,1,28,7.75,9.0,16.0,Create/Update,618398080384,3,6,234.6,11.0,-8.0,-13.0,-1876.8,-3049.7999999999997
Del Maguey Crema de Mezcal 750ml,Customer Square 3,47,3.5576923076923075,2.356769803210624,0,12,2.0,3.5,4.0,Create/Update,618397020015,1,6,89.22,4.0,-3.0,-3.0,-267.65999999999997,-267.65999999999997
Del Maguey Espadin Especial 750ml,Customer Square 3,10,0.3076923076923077,0.72160242458822,0,3,0.0,0.0,0.0,Create/Update,618397201018,1,6,315.51,0.0,1.0,1.0,315.51,315.51
Del Maguey Iberico Pechuga 750ml,Customer Square 3,4,0.09615384615384616,0.3540760122984994,0,2,0.0,0.0,0.0,Create/Update,618397201384,1,6,191.5,0.0,1.0,1.0,191.5,191.5
Del Maguey Jabali 750ml,Customer Square 3,12,0.38461538461538464,0.8355984993230935,0,4,0.0,0.0,0.0,Create/Update,618397201674,1,6,105.17,0.0,1.0,1.0,105.17,105.17
Del Maguey Las Milpas 750ml,Customer Square 3,6,0.11538461538461539,0.3194855331891567,0,1,0.0,0.0,0.0,Create/Update,618397201902,1,6,64.5,0.0,1.0,1.0,64.5,64.5
Del Maguey Madrecuixe 750ml,Customer Square 3,8,0.17307692307692307,0.4261253808876988,0,2,0.0,0.0,0.0,Create/Update,618397201308,1,6,105.17,0.0,1.0,1.0,105.17,105.17
Del Maguey Minero 750ml,Customer Square 3,30,1.0384615384615385,1.1259447052541884,0,4,0.0,1.0,2.0,Create/Update,618397960021,1,6,86.56,1.0,0.0,-1.0,0.0,-86.56
Del Maguey Pechuga 750ml,Customer Square 3,17,0.46153846153846156,0.8195106058716354,0,4,0.0,0.0,1.0,Create/Update,618397010016,1,6,95.75,0.0,1.0,0.0,95.75,0.0
Del Maguey San Domingo Albarradas 750ml,Customer Square 3,9,0.23076923076923078,0.541201818441165,0,2,0.0,0.0,0.0,Create/Update,618397960014,1,6,58.65,0.0,1.0,1.0,58.65,58.65
Del Maguey San Jose Rio Minas 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,618397201223,1,6,105.17,0.0,1.0,1.0,105.17,105.17
Del Maguey San Luis del Rio 750ml,Customer Square 3,14,0.3269230769230769,0.579162321014446,0,2,0.0,0.0,1.0,Create/Update,618397950015,1,6,29.325,0.0,1.0,0.0,29.325,0.0
Del Maguey San Luis del Rio Azul 750ml,Customer Square 3,8,0.21153846153846154,0.5312010506512743,0,2,0.0,0.0,0.0,Create/Update,618397110013,1,6,105.17,0.0,1.0,1.0,105.17,105.17
Del Maguey San Pedro Taviche 750ml,Customer Square 3,8,0.3269230769230769,0.9551712260144342,0,4,0.0,0.0,0.0,Create/Update,618397201230,1,6,105.17,0.0,1.0,1.0,105.17,105.17
Del Maguey Tepextate 750ml,Customer Square 3,10,0.25,0.5503495392790071,0,2,0.0,0.0,0.0,Create/Update,618397201131,1,6,106.86,0.0,1.0,1.0,106.86,106.86
Del Maguey Tobala 750ml,Customer Square 3,18,0.5384615384615384,0.8651709137847686,0,4,0.0,0.0,1.0,Create/Update,618397970013,1,6,109.0,1.0,0.0,0.0,0.0,0.0
Del Maguey Tobaziche 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,618397201544,1,6,106.86,0.0,1.0,1.0,106.86,106.86
Del Maguey Vida 750ml,Customer Square 3,52,143.80769230769232,41.506273141046655,59,269,119.5,144.5,174.25,Create/Update,618397200929,3,6,59.48,144.0,-141.0,-171.0,-8386.68,-10171.08
Del Maguey Vida de Muertos750ml,Customer Square 3,21,1.3076923076923077,2.0525637021732823,0,9,0.0,0.0,2.0,Create/Update,618397202114,4,6,79.78,1.0,3.0,2.0,239.34,159.56
Denizen Merchant Reserve Rum 750ml,Customer Square 3,52,13.865384615384615,6.278868241214538,1,30,10.0,12.5,17.25,Create/Update,898498001049,2,6,,14.0,-12.0,-15.0,,
Denizen Vatted Dark Rum 750ml,Customer Square 3,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0,Create/Update,898498001056,2,6,,0.0,2.0,2.0,,
Denizen White Rum 750ml,Customer Square 3,26,3.9038461538461537,5.1450484612527285,0,19,0.0,0.5,6.25,Create/Update,898498001018,2,6,,4.0,-2.0,-4.0,,
Derrumbes Durango 200ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,613739980590,2,6,8.335,0.0,2.0,2.0,16.67,16.67
Derrumbes Durango Durangensis 750ml,Customer Square 3,34,1.1346153846153846,1.0924363412864448,0,4,0.0,1.0,2.0,Create/Update,708747152845,2,2,,1.0,1.0,0.0,,
Derrumbes Michoacan Chino Alto 750ml,Customer Square 3,14,0.38461538461538464,0.737820234355803,0,3,0.0,0.0,1.0,Create/Update,7503019735541,2,2,,0.0,2.0,1.0,,
Derrumbes Oaxaca Espadin Tobala 750ml,Customer Square 3,5,0.1346153846153846,0.4815378471364967,0,3,0.0,0.0,0.0,Create/Update,7503018755007,1,2,,0.0,1.0,1.0,,
Derrumbes San Luis Potosi 200ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,613739980576,2,6,13.89,0.0,2.0,2.0,27.78,27.78
Derrumbes San Luis Potosi Salmiana 750ml,Customer Square 3,34,1.6730769230769231,2.0069221924106904,0,11,0.0,1.0,2.25,Create/Update,708747152838,2,6,,2.0,0.0,-0.0,,
Derrumbes Tamaulipas 200ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,613739980606,2,6,17.22,0.0,2.0,2.0,34.44,34.44
Derrumbes Tamaulipas Ensamble 750ml,Customer Square 3,6,0.1346153846153846,0.3936440286626677,0,2,0.0,0.0,0.0,Create/Update,708747152913,2,2,,0.0,2.0,2.0,,
Derrumbes Zacatecas Blue Weber 200ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,613739980583,2,6,9.12,0.0,2.0,2.0,18.24,18.24
Derrumbes Zacatecas Blue Weber 750ml,Customer Square 3,9,0.23076923076923078,0.5756395979652217,0,3,0.0,0.0,0.0,Create/Update,708747152920,1,4,,0.0,1.0,1.0,,
Desert Door Texas Sotol 50ml,Customer Square 3,16,43.84615384615385,79.2550373588049,0,300,0.0,0.0,60.0,Create/Update,866510000424,6,30,,44.0,-38.0,-54.0,,
Desert Door Texas Sotol 750ml,Customer Square 3,52,21.307692307692307,23.270597544093523,1,176,13.0,17.5,25.0,Create/Update,866510000400,4,6,,21.0,-17.0,-21.0,,
Desert Door Texas Sotol Barrel Aged 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,866510000417,1,6,,0.0,1.0,1.0,,
Dewars 1L,Customer Square 3,42,5.038461538461538,6.818982380829207,0,40,1.0,2.0,6.25,Create/Update,080480230012,1,12,330.72,5.0,-4.0,-5.0,-1322.88,-1653.6000000000001
Di Saronno Amaretto 1L,Customer Square 3,46,4.25,2.894789749240468,0,12,2.0,4.0,6.0,Create/Update,050037014235,1,6,31.11,4.0,-3.0,-5.0,-93.33,-155.55
Dickel Bonded 13y 2007 750ml,Customer Square 3,11,0.28846153846153844,0.5992475558031879,0,2,0.0,0.0,0.0,Create/Update,082000797036,2,12,37.94,0.0,2.0,2.0,75.88,75.88
Dickel Bourbon 8y 750ml,Customer Square 3,12,0.75,1.9794618538302855,0,12,0.0,0.0,0.0,Create/Update,082000797180,3,12,8.549999999999999,1.0,2.0,3.0,17.099999999999998,25.65
Dickel Grackle Single Barrel 15y 750ml,Customer Square 3,2,1.3846153846153846,8.371549452561716,0,60,0.0,0.0,0.0,Create/Update,082000792242,2,12,639.96,1.0,1.0,2.0,639.96,1279.92
Dickel No 12 1L,Customer Square 3,20,0.75,1.1244656850802859,0,4,0.0,0.0,1.0,Create/Update,088076006225,2,12,23.76,1.0,1.0,1.0,23.76,23.76
Dickel No 8 1L,Customer Square 3,2,0.038461538461538464,0.27467032417472503,0,2,0.0,0.0,0.0,Create/Update,088076006423,1,12,0.0,0.0,1.0,1.0,0.0,0.0
Dickel Rye 1L,Customer Square 3,46,31.5,23.844447829792415,0,122,13.0,28.5,45.25,Create/Update,082000759461,2,12,32.43,32.0,-30.0,-43.0,-972.9,-1394.49
Dickel Single Barrel 15y 750ml,Customer Square 3,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0,Create/Update,082000792253,2,12,16.59,0.0,2.0,2.0,33.18,33.18
Dimmi Liqueur 750ml,Customer Square 3,9,0.3076923076923077,0.8444037846192365,0,4,0.0,0.0,0.0,Create/Update,094922277626,1,6,57.58,0.0,1.0,1.0,57.58,57.58
Dingle Irish Gin 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,8138230105034,1,6,,0.0,1.0,1.0,,
Diplomatico Ambassador Selection 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,7594003626167,0,3,,0.0,0.0,0.0,,
Diplomatico Distillery No2 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,7594003626723,0,6,,0.0,0.0,0.0,,
Diplomatico Mantuano 750ml,Customer Square 3,30,3.3653846153846154,6.944917472384019,0,29,0.0,1.0,3.0,Create/Update,7594003626631,3,6,,3.0,0.0,0.0,,
Diplomatico Planas 750ml,Customer Square 3,11,0.40384615384615385,0.8827321090406538,0,3,0.0,0.0,0.0,Create/Update,7594003626891,2,6,,0.0,2.0,2.0,,
Diplomatico Reserva Exclusiva 750ml,Customer Square 3,45,3.076923076923077,2.540791471525192,0,11,1.0,3.0,4.0,Create/Update,7594003620394,2,6,,3.0,-1.0,-2.0,,
Dirty Sue Olive Juice 750ml,Customer Square 3,17,3.019230769230769,6.715339457069064,0,32,0.0,0.0,2.0,Create/Update,705105792163,0,12,,3.0,-3.0,-2.0,,
District Distilling Wild June Gin 750ml,Customer Square 3,16,0.6538461538461539,1.3711956515366066,0,8,0.0,0.0,1.0,Create/Update,860002029900,1,6,,1.0,0.0,0.0,,
Dolin Blanc 375ml,Customer Square 3,2,0.2692307692307692,1.7879445075645317,0,13,0.0,0.0,0.0,Create/Update,3274510003913,4,6,8.5,0.0,4.0,4.0,34.0,34.0
Dolin Blanc 750ml,Customer Square 3,52,14.192307692307692,7.18448772741143,1,33,9.0,14.0,17.25,Create/Update,3274510003821,2,6,5.5,14.0,-12.0,-15.0,-66.0,-82.5
Dolin Dry 750ml,Customer Square 3,52,17.26923076923077,8.098231964246613,1,33,10.0,17.5,23.25,Create/Update,3274510003791,4,6,11.0,17.0,-13.0,-19.0,-143.0,-209.0
Dolin Genepy Des Alpes 750ml,Customer Square 3,22,1.6153846153846154,3.3000806875557895,0,20,0.0,0.0,2.0,Create/Update,3274510003616,1,2,25.66,2.0,-1.0,-1.0,-25.66,-25.66
Dolin Rouge 375ml,Customer Square 3,1,0.038461538461538464,0.27467032417472503,0,2,0.0,0.0,0.0,Create/Update,3274510003906,4,6,17.0,0.0,4.0,4.0,68.0,68.0
Dolin Rouge 750ml,Customer Square 3,52,15.557692307692308,9.71599288552021,2,58,9.75,15.0,19.0,Create/Update,3274510003814,4,6,2.5384615384615383,16.0,-12.0,-15.0,-30.46153846153846,-38.07692307692307
Dom Benedictine 1L,Customer Square 3,51,8.057692307692308,5.31475978738768,0,32,4.75,8.0,10.0,Create/Update,080480555306,2,12,37.58,8.0,-6.0,-8.0,-225.48,-300.64
Dom Benedictine 375ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,080480555603,2,12,1.2558333333333334,0.0,2.0,2.0,2.5116666666666667,2.5116666666666667
Domaine De Canton 1L,Customer Square 3,51,10.384615384615385,7.114864845880625,0,31,5.0,9.0,14.5,Create/Update,793573762733,2,6,,10.0,-8.0,-12.0,,
Domus Picta Treviso Prosecco 750ml,Customer Square 3,1,0.057692307692307696,0.4120054862620874,0,3,0.0,0.0,0.0,Create/Update,8057438300068,3,12,,0.0,3.0,3.0,,
Don Amado Rustico 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,618115946047,1,2,47.0,0.0,1.0,1.0,47.0,47.0
Don Fulano Extra Anejo 750ml,Customer Square 3,7,0.1346153846153846,0.341312295178824,0,1,0.0,0.0,0.0,Create/Update,7416388337516,1,2,,0.0,1.0,1.0,,
Don Julio 1942 750ml,Customer Square 3,36,4.711538461538462,4.860897900837546,0,18,0.0,3.0,6.5,Create/Update,674545000322,2,6,,5.0,-3.0,-4.0,,
Don Julio 1942 Primavera 750ml,Customer Square 3,9,0.2692307692307692,0.7102378966392072,0,4,0.0,0.0,0.0,Create/Update,088076185500,2,6,114.71,0.0,2.0,2.0,229.42,229.42
Don Julio Anejo 750ml,Customer Square 3,39,3.326923076923077,6.002310945493455,0,42,0.75,2.0,4.0,Create/Update,674545000063,1,6,,3.0,-2.0,-3.0,,
Don Julio Blanco 375ml,Customer Square 3,5,10.307692307692308,53.976326171593506,0,384,0.0,0.0,0.0,Create/Update,674545000599,2,6,,10.0,-8.0,2.0,,
Don Julio Blanco 750ml,Customer Square 3,51,33.34615384615385,17.039416538612212,0,77,23.0,33.0,40.25,Create/Update,674545000001,2,6,,33.0,-31.0,-38.0,,
Don Julio Reposado 750ml,Customer Square 3,50,5.519230769230769,4.413660545203269,0,22,2.75,5.0,7.0,Create/Update,674545000414,1,6,,6.0,-5.0,-6.0,,
Don Mateo Alto 750ml,Customer Square 3,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0,Create/Update,190046000017,1,2,75.56,0.0,1.0,1.0,75.56,75.56
Don Mateo Cupreata 750ml,Customer Square 3,14,0.2692307692307692,0.4435600997950306,0,1,0.0,0.0,1.0,Create/Update,190046000048,1,2,60.25,0.0,1.0,0.0,60.25,0.0
Don Mateo Manso De Sahuayo 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,190046000031,1,1,67.75,0.0,1.0,1.0,67.75,67.75
Don Mateo Pechuga 750ml,Customer Square 3,21,0.6346153846153846,0.9204690725980246,0,4,0.0,0.0,1.0,Create/Update,190046000000,1,2,42.665,1.0,0.0,0.0,0.0,0.0
Don Mateo Silvestre 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,190046000024,1,1,90.0,0.0,1.0,1.0,90.0,90.0
Don Q 151 1L,Customer Square 3,10,0.21153846153846154,0.4530468842072979,0,2,0.0,0.0,0.0,Create/Update,082301101518,1,12,20.75,0.0,1.0,1.0,20.75,20.75
