Product,Customer,Count,Mean,Std,Min,Max,25,50,75,Action,ProductSKU,MinimumBeforeReorder,ReorderQuantity,ROUNDMEAN,ROUND75,diffmean,diff75
Jose Cuervo Reserva De Famila Extra Anejo 750ml,Customer Square 2,6,0.115384615384615,0.319485533189157,0,1,0,0,0,Create/Update,811538011457,1,3,0,0,,
Jose Cuervo Reserva De Famila Extra Anejo 750ml,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,811538011457,0,3,0,0,0,0
Jose Dhondt Brut BdB 750ml,Customer Square 1,6,0.25,0.781394217458079,0,4,0,0,0,Create/Update,3760252841307,1,12,0,0,,
Jose Dhondt Brut BdB 750ml,Customer Square 2,13,0.692307692307692,1.3521842947113,0,5,0,0,0.25,Create/Update,3760252841307,2,12,1,0,,
Jose Dhondt Brut BdB 750ml,Customer Square 3,4,0.096153846153846,0.354076012298499,0,2,0,0,0,Create/Update,3760252841307,1,12,0,0,1,1
Joto Yuki No Bosha Junmai Ginjo 300ml,Customer Square 1,12,0.384615384615385,0.835598499323094,0,4,0,0,0,Create/Update,850176001154,4,12,0,0,,
Joto Yuki No Bosha Junmai Ginjo 300ml,Customer Square 2,15,0.403846153846154,0.686675810436813,0,2,0,0,1,Create/Update,850176001154,4,12,0,1,,
Joto Yuki No Bosha Junmai Ginjo 300ml,Customer Square 3,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,850176001154,4,12,0,0,4,4
"Journeyman Corsets, Whips and Whiskey 750ml",Customer Square 1,11,0.442307692307692,1.19957462875005,0,7,0,0,0,Create/Update,91037813503,2,6,0,0,,
"Journeyman Corsets, Whips and Whiskey 750ml",Customer Square 2,9,0.173076923076923,0.378313761017423,0,1,0,0,0,Create/Update,91037813503,2,6,0,0,,
"Journeyman Corsets, Whips and Whiskey 750ml",Customer Square 3,3,0.057692307692308,0.233160685634272,0,1,0,0,0,Create/Update,91037813503,2,6,0,0,2,2
Joy VSOP 750ml,Customer Square 2,3,0.057692307692308,0.233160685634272,0,1,0,0,0,Create/Update,3760174333034,2,6,0,0,,
Juarez Triple Sec 30 Proof 1L,Customer Square 1,14,0.288461538461538,0.493672986653594,0,2,0,0,1,Create/Update,88352109985,3,12,0,1,,
Juarez Triple Sec 30 Proof 1L,Customer Square 2,24,0.75,1.70829424595684,0,12,0,0,1,Create/Update,88352109985,12,12,1,1,,
Junipero 750ml,Customer Square 1,15,0.346153846153846,0.584564775137333,0,2,0,0,1,Create/Update,87229178086,2,6,0,1,,
Junipero 750ml,Customer Square 2,11,0.230769230769231,0.464732537445945,0,2,0,0,0,Create/Update,87229178086,2,6,0,0,,
Junipero 750ml,Customer Square 3,3,0.057692307692308,0.233160685634272,0,1,0,0,0,Create/Update,87229178086,2,6,0,0,2,2
Jura 10y 750ml,Customer Square 1,2,0.038461538461539,0.192307692307692,0,1,0,0,0,Create/Update,87647081425,1,6,0,0,,
Jura 10y 750ml,Customer Square 2,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,87647081425,1,6,0,0,,
Jura 10y 750ml,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,87647081425,1,6,0,0,1,1
Jura 18yr 750ml,Customer Square 1,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,87647113287,1,6,0,0,,
Jura 18yr 750ml,Customer Square 2,0,0,0,0,0,0,0,0,Create/Update,87647113287,1,6,0,0,,
Jura 18yr 750ml,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,87647113287,1,6,0,0,1,1
Kafi Cashew Feni 750ml,Customer Square 1,4,0.076923076923077,0.266469355010596,0,1,0,0,0,Create/Update,8908004725009,1,3,0,0,,
Kafi Cashew Feni 750ml,Customer Square 2,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,8908004725009,1,3,0,0,,
Kafi Cashew Feni 750ml,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,8908004725009,1,3,0,0,1,1
Kahlua 750ml,Customer Square 1,22,0.769230769230769,1.03059700053648,0,3,0,0,1.25,Create/Update,89540122717,4,12,1,1,,
Kahlua 750ml,Customer Square 2,19,0.788461538461538,1.4456371826656,0,6,0,0,1,Create/Update,89540122717,4,12,1,1,,
Kahlua 750ml,Customer Square 3,10,0.346153846153846,0.829379178955686,0,4,0,0,0,Create/Update,89540122717,2,12,0,0,2,2
Kaido Iwai No Aka Shochu 750ml,Customer Square 1,2,0.038461538461539,0.192307692307692,0,1,0,0,0,Create/Update,72546046811,1,3,0,0,,
Kaido Iwai No Aka Shochu 750ml,Customer Square 2,3,0.057692307692308,0.233160685634272,0,1,0,0,0,Create/Update,72546046811,1,3,0,0,,
Kaido Iwai No Aka Shochu 750ml,Customer Square 3,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,72546046811,1,3,0,0,1,1
Kamiki Intense Wood 750ml,Customer Square 1,4,0.134615384615385,0.519942532099838,0,3,0,0,0,Create/Update,4589858890095,1,6,0,0,,
Kamiki Intense Wood 750ml,Customer Square 2,0,0,0,0,0,0,0,0,Create/Update,4589858890095,2,6,0,0,,
Kamiki Intense Wood 750ml,Customer Square 3,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,4589858890095,1,6,0,0,1,1
Kamiki Sakura Wood 750ml,Customer Square 1,12,0.25,0.475354119011857,0,2,0,0,0,Create/Update,4589858890125,1,6,0,0,,
Kamiki Sakura Wood 750ml,Customer Square 2,4,0.076923076923077,0.266469355010596,0,1,0,0,0,Create/Update,4589858890125,2,6,0,0,,
Kamiki Sakura Wood 750ml,Customer Square 3,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,4589858890125,1,6,0,0,1,1
Kamiki Whisky 750ml,Customer Square 1,6,0.153846153846154,0.455083060238432,0,2,0,0,0,Create/Update,4589858890026,1,6,0,0,,
Kamiki Whisky 750ml,Customer Square 2,3,0.057692307692308,0.233160685634272,0,1,0,0,0,Create/Update,4589858890026,2,6,0,0,,
Kamiki Whisky 750ml,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,4589858890026,1,6,0,0,1,1
Kammer Kirschwasser 750ml,Customer Square 1,0,0,0,0,0,0,0,0,Create/Update,80368418525,1,1,0,0,,
Kammer Kirschwasser 750ml,Customer Square 2,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,80368418525,3,6,0,0,,
Kammer Kirschwasser 750ml,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,80368418525,1,1,0,0,1,1
Kasama 7y Small Batch Rum 750ml,Customer Square 1,0,0,0,0,0,0,0,0,Create/Update,852935001818,1,6,0,0,,
Kasama 7y Small Batch Rum 750ml,Customer Square 2,3,0.057692307692308,0.233160685634272,0,1,0,0,0,Create/Update,852935001818,2,6,0,0,,
Kasama 7y Small Batch Rum 750ml,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,852935001818,1,6,0,0,1,1
Kastra Elion Vodka 750ml,Customer Square 1,3,0.076923076923077,0.330858664117024,0,2,0,0,0,Create/Update,816136025899,1,6,0,0,,
Kastra Elion Vodka 750ml,Customer Square 2,7,0.192307692307692,0.556032011338498,0,3,0,0,0,Create/Update,816136025899,1,6,0,0,,
Kastra Elion Vodka 750ml,Customer Square 3,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,816136025899,1,6,0,0,1,1
Katun Gin 750ml,Customer Square 1,4,0.096153846153846,0.354076012298499,0,2,0,0,0,Create/Update,7500462950248,1,6,0,0,,
Katun Gin 750ml,Customer Square 2,2,0.038461538461539,0.192307692307692,0,1,0,0,0,Create/Update,7500462950248,2,6,0,0,,
Katun Gin 750ml,Customer Square 3,3,0.076923076923077,0.330858664117024,0,2,0,0,0,Create/Update,7500462950248,1,6,0,0,1,1
Kavalan Classic 750ml,Customer Square 1,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,4710085219513,1,6,0,0,,
Kavalan Classic 750ml,Customer Square 2,2,0.038461538461539,0.192307692307692,0,1,0,0,0,Create/Update,4710085219513,1,6,0,0,,
Kavalan Classic 750ml,Customer Square 3,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,4710085219513,1,6,0,0,1,1
Kavalan Concertmaster 750ml,Customer Square 1,0,0,0,0,0,0,0,0,Create/Update,4710085219537,1,6,0,0,,
Kavalan Concertmaster 750ml,Customer Square 2,0,0,0,0,0,0,0,0,Create/Update,4710085219537,1,6,0,0,,
Kavalan Concertmaster 750ml,Customer Square 3,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,4710085219537,1,6,0,0,1,1
Kavalan Distillery Select 750ml,Customer Square 1,2,0.038461538461539,0.192307692307692,0,1,0,0,0,Create/Update,4710085231164,1,6,0,0,,
Kavalan Distillery Select 750ml,Customer Square 2,0,0,0,0,0,0,0,0,Create/Update,4710085231164,1,6,0,0,,
Kavalan Distillery Select 750ml,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,4710085231164,1,6,0,0,1,1
Kentucky Deluxe 1.75L,Customer Square 1,37,1.84615384615385,1.58580985600679,0,5,0,2,3,Create/Update,96749312108,4,6,2,3,,
Kentucky Deluxe 1.75L,Customer Square 2,45,3.21153846153846,2.0318288319558,0,8,2,3,5,Create/Update,96749312108,4,6,3,5,,
Kentucky Deluxe 1.75L,Customer Square 3,2,0.038461538461539,0.192307692307692,0,1,0,0,0,Create/Update,96749312108,2,6,0,0,2,2
Kentucky Deluxe 1L,Customer Square 2,15,0.576923076923077,1.16596203009416,0,6,0,0,1,Create/Update,96749312207,12,12,1,1,,
Kentucky Deluxe 200ml,Customer Square 1,51,12.5,7.94814927659747,0,36,6.75,11,17.25,Create/Update,96749312504,24,48,13,17,,
Kentucky Deluxe 200ml,Customer Square 2,51,25.6923076923077,11.2001690604316,0,51,19.75,27,32.25,Create/Update,96749312504,24,48,26,32,,
Kentucky Deluxe 200ml,Customer Square 3,4,0.076923076923077,0.266469355010596,0,1,0,0,0,Create/Update,96749312504,8,48,0,0,8,8
Kentucky Deluxe 375ml,Customer Square 1,45,7.05769230769231,3.97788821795638,0,15,4.75,7,10,Create/Update,96749312603,24,24,7,10,,
Kentucky Deluxe 375ml,Customer Square 2,45,13.1923076923077,7.30921036863886,0,29,9,13.5,19,Create/Update,96749312603,24,24,13,19,,
Kentucky Deluxe 375ml,Customer Square 3,8,0.173076923076923,0.426125380887699,0,2,0,0,0,Create/Update,96749312603,6,24,0,0,6,6
Kentucky Deluxe 750ml,Customer Square 1,27,1.34615384615385,1.6742922199753,0,5,0,1,2.25,Create/Update,96749312702,12,12,1,2,,
Kentucky Deluxe 750ml,Customer Square 2,39,2.80769230769231,2.75986664629388,0,12,0.75,2,4,Create/Update,96749312702,12,12,3,4,,
Kentucky Deluxe 750ml,Customer Square 3,14,0.384615384615385,0.788226981996892,0,4,0,0,1,Create/Update,96749312702,4,12,0,1,4,3
Kentucky Gentleman 1.75L,Customer Square 1,12,0.326923076923077,0.671426548080619,0,3,0,0,0,Create/Update,80660246314,6,12,0,0,,
Kentucky Gentleman 200ml,Customer Square 1,31,3.19230769230769,3.59507388144079,0,16,0,2,6,Create/Update,80660246383,24,48,3,6,,
Kentucky Gentleman 200ml,Customer Square 3,12,0.519230769230769,1.32273586838597,0,8,0,0,0,Create/Update,80660246383,6,48,1,0,5,6
Kentucky Gentleman 375ml,Customer Square 3,20,0.942307692307692,1.49889012193461,0,5,0,0,1,Create/Update,80660246376,8,48,1,1,7,7
Kentucky Gentleman 750ml,Customer Square 1,15,0.384615384615385,0.68370726287043,0,3,0,0,1,Create/Update,80660246352,4,12,0,1,,
Kentucky Gentleman 750ml,Customer Square 3,27,1.05769230769231,1.27721845517849,0,5,0,1,2,Create/Update,80660246352,6,12,1,2,5,4
Kentucky Owl 10yr Rye Wiseman 750ml,Customer Square 1,2,0.038461538461539,0.192307692307692,0,1,0,0,0,Create/Update,857361007144,0,6,0,0,,
Kentucky Owl 10yr Rye Wiseman 750ml,Customer Square 2,0,0,0,0,0,0,0,0,Create/Update,857361007144,0,6,0,0,,
Kentucky Owl 10yr Rye Wiseman 750ml,Customer Square 3,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,857361007144,0,6,0,0,0,0
Kentucky Owl Confiscated Bourbon 750ml,Customer Square 2,4,0.076923076923077,0.266469355010596,0,1,0,0,0,Create/Update,857361007052,2,6,0,0,,
Kentucky Owl Straight Bourbon 750ml,Customer Square 2,3,0.057692307692308,0.233160685634272,0,1,0,0,0,Create/Update,857361007007,2,6,0,0,,
Kentucky Vintage 750ml,Customer Square 1,3,0.057692307692308,0.233160685634272,0,1,0,0,0,Create/Update,680203060072,2,6,0,0,,
Kentucky Vintage 750ml,Customer Square 2,27,0.807692307692308,1.0197748910433,0,5,0,1,1,Create/Update,680203060072,2,6,1,1,,
Kentucky Vintage 750ml,Customer Square 3,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,680203060072,2,6,0,0,2,2
Ketel One 375ml,Customer Square 1,5,0.115384615384615,0.374876705569575,0,2,0,0,0,Create/Update,85156122158,2,12,0,0,,
Ketel One 375ml,Customer Square 2,4,0.076923076923077,0.266469355010596,0,1,0,0,0,Create/Update,85156122158,2,12,0,0,,
Ketel One 375ml,Customer Square 3,2,0.057692307692308,0.304672683033747,0,2,0,0,0,Create/Update,85156122158,2,12,0,0,2,2
Ketel One 750ml,Customer Square 1,23,0.673076923076923,0.975096718006709,0,4,0,0,1,Create/Update,85156515417,3,12,1,1,,
Ketel One 750ml,Customer Square 2,20,0.615384615384615,1.00295421618502,0,5,0,0,1,Create/Update,85156515417,3,12,1,1,,
Ketel One 750ml,Customer Square 3,33,1,0.960768922830523,0,4,0,1,2,Create/Update,85156515417,3,12,1,2,2,1
Ketel One Citroen 1L,Customer Square 2,5,0.096153846153846,0.294802109937613,0,1,0,0,0,Create/Update,85156010004,1,6,0,0,,
Ketel One Citroen 750ml,Customer Square 2,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,85156007509,1,6,0,0,,
Ketel One Grapefruit And Rose 750ml,Customer Square 1,10,0.230769230769231,0.541201818441165,0,3,0,0,0,Create/Update,85156775002,1,6,0,0,,
Ketel One Grapefruit And Rose 750ml,Customer Square 2,0,0,0,0,0,0,0,0,Create/Update,85156775002,1,6,0,0,,
Ketel One Grapefruit And Rose 750ml,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,85156775002,1,6,0,0,1,1
Ki No Bi Gin 750ml,Customer Square 1,5,0.096153846153846,0.294802109937613,0,1,0,0,0,Create/Update,4589633900032,1,2,0,0,,
Ki No Bi Gin 750ml,Customer Square 2,2,0.038461538461539,0.192307692307692,0,1,0,0,0,Create/Update,4589633900032,2,2,0,0,,
Ki No Bi Gin 750ml,Customer Square 3,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,4589633900032,1,2,0,0,1,1
Ki No Bi Navy Gin 750ml,Customer Square 1,3,0.057692307692308,0.233160685634272,0,1,0,0,0,Create/Update,4589633900308,1,2,0,0,,
Ki No Bi Navy Gin 750ml,Customer Square 2,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,4589633900308,2,2,0,0,,
Ki No Bi Navy Gin 750ml,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,4589633900308,1,2,0,0,1,1
Ki No Tea Gin 750ml,Customer Square 1,0,0,0,0,0,0,0,0,Create/Update,4589633900544,1,1,0,0,,
Ki No Tea Gin 750ml,Customer Square 2,2,0.038461538461539,0.192307692307692,0,1,0,0,0,Create/Update,4589633900544,1,1,0,0,,
Ki No Tea Gin 750ml,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,4589633900544,1,1,0,0,1,1
Kikori Whiskey 750ml,Customer Square 1,4,0.134615384615385,0.519942532099838,0,3,0,0,0,Create/Update,851362006007,1,6,0,0,,
Kikori Whiskey 750ml,Customer Square 2,7,0.134615384615385,0.341312295178824,0,1,0,0,0,Create/Update,851362006007,11,6,0,0,,
Kikori Whiskey 750ml,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,851362006007,1,6,0,0,1,1
Kiku Masamune Junmai Taru 300ml,Customer Square 1,16,0.557692307692308,0.96900943748801,0,3,0,0,1,Create/Update,8122007624,3,12,1,1,,
Kiku Masamune Junmai Taru 300ml,Customer Square 2,21,0.634615384615385,0.920469072598025,0,4,0,0,1,Create/Update,8122007624,3,12,1,1,,
Kiku Masamune Junmai Taru 300ml,Customer Square 3,6,0.134615384615385,0.393644028662668,0,2,0,0,0,Create/Update,8122007624,2,12,0,0,2,2
Kikumasa Cup Sake 180ml,Customer Square 1,43,3.65384615384615,3.5457700443064,0,15,1,2.5,5.25,Create/Update,72546064037,10,30,4,5,,
Kikumasa Cup Sake 180ml,Customer Square 2,47,3.5,3.15314251062455,0,15,1,3,4.25,Create/Update,72546064037,10,30,4,4,,
Kikumasa Cup Sake 180ml,Customer Square 3,11,0.288461538461538,0.630522935029039,0,3,0,0,0,Create/Update,72546064037,6,30,0,0,6,6
Kikusui Funaguchi 200ml,Customer Square 1,45,3.88461538461538,2.89995919171451,0,11,1.75,4,5.25,Create/Update,72546039615,10,30,4,5,,
Kikusui Funaguchi 200ml,Customer Square 2,37,1.76923076923077,1.80400606147055,0,6,0,1,2,Create/Update,72546039615,10,30,2,2,,
Kikusui Funaguchi 200ml,Customer Square 3,16,0.519230769230769,0.930061714564904,0,4,0,0,1,Create/Update,72546039615,10,30,1,1,9,9
Kikusui Nigori Perfect Snow 300ml,Customer Square 1,31,1.30769230769231,1.73801900426077,0,10,0,1,2,Create/Update,72546048563,4,12,1,2,,
Kikusui Nigori Perfect Snow 300ml,Customer Square 2,29,1,1.14354374979373,0,4,0,1,2,Create/Update,72546048563,4,12,1,2,,
Kikusui Nigori Perfect Snow 300ml,Customer Square 3,5,0.115384615384615,0.374876705569575,0,2,0,0,0,Create/Update,72546048563,4,12,0,0,4,4
Kilbeggan Blended 80 Proof 750ml,Customer Square 1,0,0,0,0,0,0,0,0,Create/Update,80686187110,1,12,0,0,,
Kilbeggan Blended 80 Proof 750ml,Customer Square 2,22,0.538461538461538,0.719549497456527,0,3,0,0,1,Create/Update,80686187110,15,12,1,1,,
Kilbeggan Blended 80 Proof 750ml,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,80686187110,0,0,0,0,0,0
Kilbeggan Single Grain 750ml,Customer Square 1,3,0.057692307692308,0.233160685634272,0,1,0,0,0,Create/Update,80686187240,1,6,0,0,,
Kilbeggan Single Grain 750ml,Customer Square 2,8,0.211538461538462,0.566247379397518,0,3,0,0,0,Create/Update,80686187240,6,6,0,0,,
Kilbeggan Single Grain 750ml,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,80686187240,1,6,0,0,1,1
Kilbeggan Single Pot Still 750ml,Customer Square 1,4,0.115384615384615,0.423076923076923,0,2,0,0,0,Create/Update,80686187295,1,6,0,0,,
Kilbeggan Single Pot Still 750ml,Customer Square 2,8,0.153846153846154,0.36080121229411,0,1,0,0,0,Create/Update,80686187295,2,6,0,0,,
Kilbeggan Single Pot Still 750ml,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,80686187295,1,6,0,0,1,1
Kilpatrick Fine Strainer,Customer Square 1,4,0.076923076923077,0.266469355010596,0,1,0,0,0,Create/Update,860001763409,4,12,0,0,,
Kilpatrick Fine Strainer,Customer Square 2,0,0,0,0,0,0,0,0,Create/Update,860001763409,4,12,0,0,,
Kilpatrick Fine Strainer,Customer Square 3,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,860001763409,4,12,0,0,4,4
King Floyds Aromatic Bitters .5oz,Customer Square 1,0,0,0,0,0,0,0,0,Create/Update,857203007417,4,12,0,0,,
King Floyds Aromatic Bitters .5oz,Customer Square 2,1,0.038461538461539,0.274670324174725,0,2,0,0,0,Create/Update,857203007417,4,12,0,0,,
King Floyds Aromatic Bitters .5oz,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,857203007417,4,12,0,0,4,4
King Floyds Black Lava 4oz,Customer Square 1,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,857203007820,2,6,0,0,,
King Floyds Black Lava 4oz,Customer Square 2,0,0,0,0,0,0,0,0,Create/Update,857203007820,2,6,0,0,,
King Floyds Black Lava 4oz,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,857203007820,2,6,0,0,2,2
King Floyds Cardamom Bitters .5oz,Customer Square 1,0,0,0,0,0,0,0,0,Create/Update,857203007394,4,12,0,0,,
King Floyds Cardamom Bitters .5oz,Customer Square 2,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,857203007394,4,12,0,0,,
King Floyds Cardamom Bitters .5oz,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,857203007394,4,12,0,0,4,4
King Floyds Chocolate Cinn 4oz,Customer Square 1,2,0.038461538461539,0.192307692307692,0,1,0,0,0,Create/Update,857203007318,2,6,0,0,,
King Floyds Chocolate Cinn 4oz,Customer Square 2,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,857203007318,2,6,0,0,,
King Floyds Chocolate Cinn 4oz,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,857203007318,2,6,0,0,2,2
King Floyds Green Chili Bitters .5oz,Customer Square 1,0,0,0,0,0,0,0,0,Create/Update,857203007585,4,12,0,0,,
King Floyds Green Chili Bitters .5oz,Customer Square 2,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,857203007585,4,12,0,0,,
King Floyds Green Chili Bitters .5oz,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,857203007585,4,12,0,0,4,4
King Floyds Orange Bitters .5oz,Customer Square 1,0,0,0,0,0,0,0,0,Create/Update,857203007387,4,12,0,0,,
King Floyds Orange Bitters .5oz,Customer Square 2,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,857203007387,4,12,0,0,,
King Floyds Orange Bitters .5oz,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,857203007387,4,12,0,0,4,4
King Floyds Sea Salt 4oz,Customer Square 1,5,0.153846153846154,0.495542258720197,0,2,0,0,0,Create/Update,857203007080,2,6,0,0,,
King Floyds Sea Salt 4oz,Customer Square 2,0,0,0,0,0,0,0,0,Create/Update,857203007080,2,6,0,0,,
King Floyds Sea Salt 4oz,Customer Square 3,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,857203007080,2,6,0,0,2,2
King Floyds Sriracha 4oz,Customer Square 1,4,0.076923076923077,0.266469355010596,0,1,0,0,0,Create/Update,857203007066,2,6,0,0,,
King Floyds Sriracha 4oz,Customer Square 2,0,0,0,0,0,0,0,0,Create/Update,857203007066,2,6,0,0,,
King Floyds Sriracha 4oz,Customer Square 3,0,0,0,0,0,0,0,0,Create/Update,857203007066,2,6,0,0,2,2
King Lighter,Customer Square 1,50,8.03846153846154,5.07619458642889,0,22,4.75,7,10.25,Create/Update,9331457,50,100,8,10,,
Kings County Barrel Strength 750ml,Customer Square 1,2,0.038461538461539,0.192307692307692,0,1,0,0,0,Create/Update,853396007227,2,2,0,0,,
Kings County Barrel Strength 750ml,Customer Square 2,8,0.173076923076923,0.426125380887699,0,2,0,0,0,Create/Update,853396007227,2,2,0,0,,
Kings County Bottled In Bond 375ml,Customer Square 1,2,0.038461538461539,0.192307692307692,0,1,0,0,0,Create/Update,853396007050,2,2,0,0,,
Kings County Bottled In Bond 375ml,Customer Square 2,1,0.019230769230769,0.137335162087363,0,1,0,0,0,Create/Update,853396007050,2,2,0,0,,
Kings County Bottled in Bond Bourbon 750ml,Customer Square 1,2,0.038461538461539,0.192307692307692,0,1,0,0,0,Create/Update,10853396007248,2,2,0,0,,
Kings County Bottled in Bond Bourbon 750ml,Customer Square 2,2,0.076923076923077,0.384615384615385,0,2,0,0,0,Create/Update,10853396007248,2,2,0,0,,
Kings County Bottled in Bond Bourbon 750ml,Customer Square 3,2,0.038461538461539,0.192307692307692,0,1,0,0,0,Create/Update,10853396007248,2,2,0,0,2,2
Kings County Bourbon 750ml,Customer Square 1,8,0.230769230769231,0.60813031926315,0,3,0,0,0,Create/Update,853396007180,2,4,0,0,,
