Product,Customer,Count,Mean,Std,Min,Max,25,50,75
Canteen Pineapple Vodka Soda 12oz 6pk,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Canteen Pineapple Vodka Soda 12oz 6pk,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
Canteen Pineapple Vodka Soda 12oz 6pk,Customer Square 3,6,0.11538461538461539,0.3194855331891567,0,1,0.0,0.0,0.0
Cantina Watermelon Margarita 12oz 4pk,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Cantina Watermelon Margarita 12oz 4pk,Customer Square 2,10,0.6538461538461539,1.940307423942991,0,12,0.0,0.0,0.0
Cantina Watermelon Margarita 12oz 4pk,Customer Square 3,12,0.38461538461538464,0.9835932194264939,0,6,0.0,0.0,0.0
Cantine Valpane Rosa Ruske 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Cantine Valpane Rosa Ruske 750ml,Customer Square 2,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0
Cantine Valpane Rosa Ruske 750ml,Customer Square 3,4,0.09615384615384616,0.3540760122984994,0,2,0.0,0.0,0.0
Caol Ila 12y 750ml,Customer Square 1,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0
Caol Ila 12y 750ml,Customer Square 2,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Caol Ila 12y 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Caol Ila 15y 750ml,Customer Square 1,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Caol Ila 15y 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
Caol Ila 15y 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Cap Corse Quinquina Blanc 750ml,Customer Square 1,20,0.5,0.6933752452815364,0,2,0.0,0.0,1.0
Cap Corse Quinquina Blanc 750ml,Customer Square 2,9,0.23076923076923078,0.541201818441165,0,2,0.0,0.0,0.0
Cap Corse Quinquina Blanc 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Cap Corse Quinquina Rouge 750ml,Customer Square 1,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0
Cap Corse Quinquina Rouge 750ml,Customer Square 2,6,0.1346153846153846,0.3936440286626677,0,2,0.0,0.0,0.0
Cap Corse Quinquina Rouge 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Cappelletti Vino Aperitivo 750ml,Customer Square 1,22,0.5576923076923077,0.7445561801002284,0,3,0.0,0.0,1.0
Cappelletti Vino Aperitivo 750ml,Customer Square 2,10,0.23076923076923078,0.5044183480232309,0,2,0.0,0.0,0.0
Cappelletti Vino Aperitivo 750ml,Customer Square 3,6,0.11538461538461539,0.3194855331891567,0,1,0.0,0.0,0.0
Captain Morgan 1L,Customer Square 1,12,0.2692307692307692,0.5231334811052094,0,2,0.0,0.0,0.0
Captain Morgan 1L,Customer Square 2,8,0.21153846153846154,0.5662473793975176,0,3,0.0,0.0,0.0
Captain Morgan 1L,Customer Square 3,3,0.07692307692307693,0.33085866411702414,0,2,0.0,0.0,0.0
Captain Morgan 200ml,Customer Square 1,18,0.5576923076923077,1.0079198216445124,0,5,0.0,0.0,1.0
Captain Morgan 200ml,Customer Square 2,9,0.25,0.7036990178281534,0,4,0.0,0.0,0.0
Captain Morgan 200ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Captain Morgan 375ml,Customer Square 1,18,0.46153846153846156,0.7711514482985931,0,3,0.0,0.0,1.0
Captain Morgan 375ml,Customer Square 2,20,0.46153846153846156,0.634323942402717,0,2,0.0,0.0,1.0
Captain Morgan 375ml,Customer Square 3,9,0.19230769230769232,0.44021242854844606,0,2,0.0,0.0,0.0
Captain Morgan 50ml,Customer Square 1,1,0.038461538461538464,0.27467032417472503,0,2,0.0,0.0,0.0
Captain Morgan 50ml,Customer Square 2,13,0.8846153846153846,1.8569396468574322,0,9,0.0,0.0,0.25
Captain Morgan 50ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Captain Morgan 750ml,Customer Square 1,10,0.25,0.5503495392790071,0,2,0.0,0.0,0.0
Captain Morgan 750ml,Customer Square 2,15,0.46153846153846156,1.0088366960464616,0,6,0.0,0.0,1.0
Captain Morgan 750ml,Customer Square 3,10,0.23076923076923078,0.5044183480232309,0,2,0.0,0.0,0.0
Caravella Limoncello 750ml,Customer Square 1,6,0.11538461538461539,0.3194855331891567,0,1,0.0,0.0,0.0
Caravella Limoncello 750ml,Customer Square 2,9,0.17307692307692307,0.3783137610174231,0,1,0.0,0.0,0.0
Caravella Limoncello 750ml,Customer Square 3,5,0.09615384615384616,0.2948021099376133,0,1,0.0,0.0,0.0
Caravella Orangecello 750ml,Customer Square 1,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Caravella Orangecello 750ml,Customer Square 2,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0
Caravella Orangecello 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Carbon County Vodka 1L,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Carbon County Vodka 1L,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Carbon County Vodka 1L,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Cardamaro Vino Amaro 750ml,Customer Square 1,7,0.15384615384615385,0.41065685584735806,0,2,0.0,0.0,0.0
Cardamaro Vino Amaro 750ml,Customer Square 2,6,0.1346153846153846,0.3936440286626677,0,2,0.0,0.0,0.0
Cardamaro Vino Amaro 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Caribou Crossing Whisky 750ml,Customer Square 1,1,0.038461538461538464,0.27467032417472503,0,2,0.0,0.0,0.0
Caribou Crossing Whisky 750ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Caribou Crossing Whisky 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Carmelita Rompope 1L,Customer Square 1,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Carmelita Rompope 1L,Customer Square 2,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Carmelita Rompope 1L,Customer Square 3,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0
Carolans 375ml,Customer Square 1,10,0.21153846153846154,0.4530468842072979,0,2,0.0,0.0,0.0
Carolans 375ml,Customer Square 2,6,0.11538461538461539,0.3194855331891567,0,1,0.0,0.0,0.0
Carolans 375ml,Customer Square 3,9,0.19230769230769232,0.44021242854844606,0,2,0.0,0.0,0.0
Carolans 750ml,Customer Square 1,15,0.40384615384615385,0.766099395655465,0,4,0.0,0.0,1.0
Carolans 750ml,Customer Square 2,26,0.8076923076923077,0.9813346786286982,0,3,0.0,0.5,1.0
Carolans 750ml,Customer Square 3,18,0.38461538461538464,0.5933557161746735,0,3,0.0,0.0,1.0
Carpano Antica 1L,Customer Square 1,24,0.6923076923076923,0.9714869954088529,0,5,0.0,0.0,1.0
Carpano Antica 1L,Customer Square 2,35,1.2307692307692308,1.170394158054072,0,4,0.0,1.0,2.0
Carpano Antica 1L,Customer Square 3,9,0.21153846153846154,0.5312010506512743,0,3,0.0,0.0,0.0
Carpano Antica 375ml,Customer Square 1,47,2.269230769230769,1.3461538461538458,0,6,1.0,2.0,3.0
Carpano Antica 375ml,Customer Square 2,46,2.230769230769231,1.5886058790817987,0,6,1.0,2.0,3.0
Carpano Antica 375ml,Customer Square 3,12,0.28846153846153844,0.5662473793975177,0,2,0.0,0.0,0.0
Carpano Antica 50ml,Customer Square 1,20,1.0,2.2702083943651856,0,15,0.0,0.0,1.0
Carpano Antica 50ml,Customer Square 2,22,0.9230769230769231,1.4655814525582807,0,6,0.0,0.0,1.0
Carpano Antica 50ml,Customer Square 3,5,0.21153846153846154,0.7425667144733776,0,4,0.0,0.0,0.0
Carpano Antica 750ml,Customer Square 1,12,0.5,1.2480754415067656,0,7,0.0,0.0,0.0
Carpano Antica 750ml,Customer Square 2,10,0.3076923076923077,0.7730673554708377,0,4,0.0,0.0,0.0
Carpano Antica 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Carpano Bianco 1L,Customer Square 1,5,0.09615384615384616,0.2948021099376133,0,1,0.0,0.0,0.0
Carpano Bianco 1L,Customer Square 2,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0
Carpano Bianco 1L,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Carpano Bianco 375ml,Customer Square 1,8,0.17307692307692307,0.4261253808876988,0,2,0.0,0.0,0.0
Carpano Bianco 375ml,Customer Square 2,5,0.11538461538461539,0.3748767055695755,0,2,0.0,0.0,0.0
Carpano Bianco 375ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Carpano Botanic Bitter 1L,Customer Square 1,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Carpano Botanic Bitter 1L,Customer Square 2,5,0.11538461538461539,0.3748767055695755,0,2,0.0,0.0,0.0
Carpano Botanic Bitter 1L,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Carpano Classico Rosso 1L,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Carpano Classico Rosso 1L,Customer Square 2,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0
Carpano Classico Rosso 1L,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Carpano Classico Rosso 375ml,Customer Square 1,5,0.09615384615384616,0.2948021099376133,0,1,0.0,0.0,0.0
Carpano Classico Rosso 375ml,Customer Square 2,10,0.23076923076923078,0.541201818441165,0,3,0.0,0.0,0.0
Carpano Classico Rosso 375ml,Customer Square 3,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0
Carpano Dry 375ml,Customer Square 1,9,0.25,0.6758185919540607,0,4,0.0,0.0,0.0
Carpano Dry 375ml,Customer Square 2,16,0.40384615384615385,0.6580745627795644,0,2,0.0,0.0,1.0
Carpano Dry 375ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Carpano Dry Vermouth 1L,Customer Square 1,5,0.09615384615384616,0.2948021099376133,0,1,0.0,0.0,0.0
Carpano Dry Vermouth 1L,Customer Square 2,5,0.09615384615384616,0.2948021099376133,0,1,0.0,0.0,0.0
Carpano Dry Vermouth 1L,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Carpano Punt E Mes 750ml,Customer Square 1,19,0.5,0.7721099961494128,0,3,0.0,0.0,1.0
Carpano Punt E Mes 750ml,Customer Square 2,25,0.6153846153846154,0.7112785388041126,0,2,0.0,0.0,1.0
Carpano Punt E Mes 750ml,Customer Square 3,8,0.19230769230769232,0.4819216956208333,0,2,0.0,0.0,0.0
Carpene Malvolti Prosecco 187ml,Customer Square 1,20,0.9807692307692307,1.4609057334852844,0,5,0.0,0.0,2.0
Carpene Malvolti Prosecco 187ml,Customer Square 2,19,0.7692307692307693,1.3674145257408596,0,7,0.0,0.0,1.0
Carpene Malvolti Prosecco 187ml,Customer Square 3,17,0.6538461538461539,1.0721046049820273,0,4,0.0,0.0,1.0
Carrascal Corte Clasico 750ml,Customer Square 1,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0
Carrascal Corte Clasico 750ml,Customer Square 2,5,0.11538461538461539,0.3748767055695755,0,2,0.0,0.0,0.0
Carrascal Corte Clasico 750ml,Customer Square 3,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0
Carro Tinto 750ml,Customer Square 1,22,0.8269230769230769,1.5655074606872543,0,10,0.0,0.0,1.0
Carro Tinto 750ml,Customer Square 2,29,0.8269230769230769,0.9750967180067092,0,4,0.0,1.0,1.0
Carro Tinto 750ml,Customer Square 3,37,2.0576923076923075,1.8124936237390392,0,7,0.0,2.0,3.0
Casa Do Valle Vino Verde 750ml,Customer Square 1,23,0.7115384615384616,0.8844063298128398,0,3,0.0,0.0,1.25
Casa Do Valle Vino Verde 750ml,Customer Square 2,14,0.6346153846153846,1.2251977258612672,0,5,0.0,0.0,1.0
Casa Do Valle Vino Verde 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Casa Dragones Anejo 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Casa Dragones Anejo 750ml,Customer Square 2,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Casa Dragones Anejo 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Casa Dragones Blanco 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Casa Dragones Blanco 750ml,Customer Square 2,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Casa Dragones Blanco 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Casa Magdalena Rum 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Casa Magdalena Rum 750ml,Customer Square 2,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Casa Magdalena Rum 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Casa Noble Anejo 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Casa Noble Anejo 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
Casa Noble Anejo 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Casa Noble Single Barrel Extra Anejo,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Casa Noble Single Barrel Extra Anejo,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
Casa Noble Single Barrel Extra Anejo,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Casamara Club Alta N/A Amaro Soda,Customer Square 1,4,0.19230769230769232,0.8095217376865073,0,5,0.0,0.0,0.0
Casamara Club Alta N/A Amaro Soda,Customer Square 2,4,0.11538461538461539,0.42307692307692313,0,2,0.0,0.0,0.0
Casamara Club Alta N/A Amaro Soda,Customer Square 3,3,0.1346153846153846,0.6210675100751979,0,4,0.0,0.0,0.0
Casamigos Anejo 1L,Customer Square 1,6,0.15384615384615385,0.455083060238432,0,2,0.0,0.0,0.0
Casamigos Anejo 1L,Customer Square 2,16,0.36538461538461536,0.5892905171555599,0,2,0.0,0.0,1.0
Casamigos Anejo 1L,Customer Square 3,5,0.11538461538461539,0.3748767055695755,0,2,0.0,0.0,0.0
Casamigos Anejo 375ml,Customer Square 1,7,0.21153846153846154,0.6305229350290384,0,3,0.0,0.0,0.0
Casamigos Anejo 375ml,Customer Square 2,12,0.2692307692307692,0.5231334811052094,0,2,0.0,0.0,0.0
Casamigos Anejo 375ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Casamigos Blanco 1L,Customer Square 1,28,1.4615384615384615,1.8130036537527188,0,6,0.0,1.0,2.25
Casamigos Blanco 1L,Customer Square 2,39,3.5576923076923075,3.7283398116962583,0,18,0.75,3.0,5.0
Casamigos Blanco 1L,Customer Square 3,13,0.38461538461538464,0.7634397400492003,0,3,0.0,0.0,0.25
Casamigos Blanco 375ml,Customer Square 1,12,0.4423076923076923,1.1336371271684225,0,6,0.0,0.0,0.0
Casamigos Blanco 375ml,Customer Square 2,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0
Casamigos Blanco 375ml,Customer Square 3,9,0.25,0.6162853984216179,0,3,0.0,0.0,0.0
Casamigos Blanco 50ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Casamigos Blanco 50ml,Customer Square 2,4,0.23076923076923078,0.9117899685484383,0,5,0.0,0.0,0.0
Casamigos Blanco 50ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Casamigos Blanco 750ml,Customer Square 1,4,0.46153846153846156,1.7260619747936061,0,8,0.0,0.0,0.0
Casamigos Blanco 750ml,Customer Square 2,7,0.5961538461538461,1.7894951521052758,0,9,0.0,0.0,0.0
Casamigos Blanco 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Casamigos Mezcal Joven 1L,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Casamigos Mezcal Joven 1L,Customer Square 2,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Casamigos Mezcal Joven 1L,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Casamigos Reposado 1L,Customer Square 1,24,0.6730769230769231,0.8709224518634041,0,3,0.0,0.0,1.0
Casamigos Reposado 1L,Customer Square 2,23,1.0384615384615385,1.6866163037908233,0,8,0.0,0.0,1.25
Casamigos Reposado 1L,Customer Square 3,14,0.28846153846153844,0.4936729866535936,0,2,0.0,0.0,1.0
Casamigos Reposado 375ml,Customer Square 1,10,0.4423076923076923,1.6917612754220832,0,12,0.0,0.0,0.0
Casamigos Reposado 375ml,Customer Square 2,8,0.15384615384615385,0.36080121229411,0,1,0.0,0.0,0.0
Casamigos Reposado 375ml,Customer Square 3,4,0.09615384615384616,0.3540760122984994,0,2,0.0,0.0,0.0
Casamigos Reposado 750ml,Customer Square 1,4,0.15384615384615385,0.6007884366082041,0,3,0.0,0.0,0.0
Casamigos Reposado 750ml,Customer Square 2,8,0.28846153846153844,0.7680279056813792,0,3,0.0,0.0,0.0
Casamigos Reposado 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Cascahuin 48 750ml,Customer Square 1,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0
Cascahuin 48 750ml,Customer Square 2,6,0.1346153846153846,0.3936440286626677,0,2,0.0,0.0,0.0
Cascahuin 48 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Cascahuin Anejo 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Cascahuin Anejo 750ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Cascahuin Anejo 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Cascahuin Blanco 750ml,Customer Square 1,12,0.3076923076923077,0.6056929133855239,0,2,0.0,0.0,0.0
Cascahuin Blanco 750ml,Customer Square 2,18,0.4230769230769231,0.7164590773152754,0,4,0.0,0.0,1.0
Cascahuin Blanco 750ml,Customer Square 3,8,0.15384615384615385,0.36080121229411,0,1,0.0,0.0,0.0
Cascahuin Extra Anejo 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Cascahuin Extra Anejo 750ml,Customer Square 2,3,0.11538461538461539,0.576923076923077,0,4,0.0,0.0,0.0
Cascahuin Extra Anejo 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Cascahuin Reposado 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Cascahuin Reposado 750ml,Customer Square 2,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0
Cascahuin Reposado 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Cascahuin Tahona 750ml,Customer Square 1,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0
Cascahuin Tahona 750ml,Customer Square 2,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0
Cascahuin Tahona 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Castle and Key London Dry Gin 750ml,Customer Square 1,6,0.19230769230769232,0.6515797825422084,0,4,0.0,0.0,0.0
Castle and Key London Dry Gin 750ml,Customer Square 2,8,0.15384615384615385,0.36080121229411,0,1,0.0,0.0,0.0
Castle and Key London Dry Gin 750ml,Customer Square 3,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0
Castle and Key Restoration Rye 750ml,Customer Square 1,19,0.6346153846153846,1.0924363412864448,0,5,0.0,0.0,1.0
Castle and Key Restoration Rye 750ml,Customer Square 2,5,0.09615384615384616,0.2948021099376133,0,1,0.0,0.0,0.0
Castle and Key Restoration Rye 750ml,Customer Square 3,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0
Castle and Key Rise Gin 750ml,Customer Square 1,2,0.07692307692307693,0.3846153846153846,0,2,0.0,0.0,0.0
Castle and Key Rise Gin 750ml,Customer Square 2,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Castle and Key Rise Gin 750ml,Customer Square 3,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0
Castle and Key Vodka 750ml,Customer Square 1,7,0.1346153846153846,0.341312295178824,0,1,0.0,0.0,0.0
Castle and Key Vodka 750ml,Customer Square 2,3,0.07692307692307693,0.33085866411702414,0,2,0.0,0.0,0.0
Castle and Key Vodka 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Cathead Honeysuckle Vodka 750ml,Customer Square 1,5,0.11538461538461539,0.3748767055695755,0,2,0.0,0.0,0.0
Cathead Honeysuckle Vodka 750ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Cathead Honeysuckle Vodka 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Cathead Pecan Vodka 750ml,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Cathead Pecan Vodka 750ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Cathead Pecan Vodka 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Cathead Vodka 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Cathead Vodka 750ml,Customer Square 2,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0
Cathead Vodka 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Catoctin Creek Roundstone Rye 80 proof 750ml,Customer Square 1,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0
Catoctin Creek Roundstone Rye 80 proof 750ml,Customer Square 2,6,0.11538461538461539,0.3194855331891567,0,1,0.0,0.0,0.0
Catoctin Creek Roundstone Rye 80 proof 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Catoctin Creek Rye 92 proof 750 ml,Customer Square 1,5,0.09615384615384616,0.2948021099376133,0,1,0.0,0.0,0.0
Catoctin Creek Rye 92 proof 750 ml,Customer Square 2,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0
Catoctin Creek Rye 92 proof 750 ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Catoctin Creek Rye BIB Shaker Barrel 750ml,Customer Square 1,8,0.21153846153846154,0.6305229350290383,0,4,0.0,0.0,0.0
Catoctin Creek Rye BIB Shaker Barrel 750ml,Customer Square 2,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0
Catoctin Creek Rye BIB Shaker Barrel 750ml,Customer Square 3,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0
Catoctin Creek Rye Bottled In Bond 750ml,Customer Square 1,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0
Catoctin Creek Rye Bottled In Bond 750ml,Customer Square 2,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0
Catoctin Creek Rye Bottled In Bond 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Catoctin Creek Rye Cask Proof 750ml,Customer Square 1,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0
Catoctin Creek Rye Cask Proof 750ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Catoctin Creek Rye Cask Proof 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Catoctin Creek Rye Ragnarock 750 ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Catoctin Creek Rye Ragnarock 750 ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Catoctin Creek Rye Ragnarock 750 ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Cazadores Anejo 1L,Customer Square 1,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Cazadores Anejo 1L,Customer Square 2,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0
Cazadores Anejo 1L,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Cazadores Blanco 1L,Customer Square 1,26,0.7115384615384616,0.8844063298128398,0,4,0.0,0.5,1.0
Cazadores Blanco 1L,Customer Square 2,31,1.0961538461538463,1.274899926459017,0,5,0.0,1.0,2.0
Cazadores Blanco 1L,Customer Square 3,10,0.2692307692307692,0.5921078583977174,0,2,0.0,0.0,0.0
Cazadores Blanco 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Cazadores Blanco 750ml,Customer Square 2,1,0.23076923076923078,1.6480219450483495,0,12,0.0,0.0,0.0
Cazadores Blanco 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Cazadores Margarita 4pk,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Cazadores Margarita 4pk,Customer Square 2,1,0.11538461538461539,0.8240109725241748,0,6,0.0,0.0,0.0
Cazadores Margarita 4pk,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Cazadores Paloma 4pk,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Cazadores Paloma 4pk,Customer Square 2,1,0.11538461538461539,0.8240109725241748,0,6,0.0,0.0,0.0
Cazadores Paloma 4pk,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Cazadores Reposado 175L,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Cazadores Reposado 175L,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Cazadores Reposado 175L,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Cazadores Reposado 1L,Customer Square 1,24,0.5961538461538461,0.7908032767289264,0,3,0.0,0.0,1.0
Cazadores Reposado 1L,Customer Square 2,22,0.75,1.0897247358851685,0,5,0.0,0.0,1.0
Cazadores Reposado 1L,Customer Square 3,25,0.6346153846153846,0.7602845154142613,0,3,0.0,0.0,1.0
Cazadores Reposado 200ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Cazadores Reposado 200ml,Customer Square 2,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Cazadores Reposado 200ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Cazadores Spicy Margarita 4pk,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
