Action,ProductSKU,ProductName,Location,MinimumBeforeReorder75,MinimumBeforeReorder85,ReorderQuantity,75Savings,85Savings,Stock Locator,PickZones
Create/Update,089540453927,Malibu Coconut Rum 50ml,Customer Square 2,10,14,120,20.86,14.9,,
Create/Update,8000648001348,Mancino Secco 750ml,Customer Square 2,0,0,2,69.98,69.98,,
Create/Update,8710625701009,Mandarine Napoleon 1L,Customer Square 2,0,1,6,175.96,131.97,,
Create/Update,8032535881405,Manzone Langhe Nebbiolo 750ml,Customer Square 2,1,1,6,25.99,25.99,,
Create/Update,089683110060,Maraska Maraschino 1L,Customer Square 2,0,0,2,29.99,29.99,,
Create/Update,736040527336,Marca Negra Espadin 750ml,Customer Square 2,0,0,6,69.99,69.99,,
Create/Update,860006845308,Marfa Spirits Chicuahuan Desert Sotol 90 1L,Customer Square 2,0,1,6,49.99,0.0,,
Create/Update,00860006845384,Marfa Spirits Desert Gin 1L,Customer Square 2,0,0,6,22.99,22.99,,
Create/Update,762488200043,Marie Duffau Hors D'Age 750ml,Customer Square 2,0,0,2,54.99,54.99,,
Create/Update,762488200036,Marie Duffau Napoleon 750ml,Customer Square 2,0,1,6,135.96,101.97,,
Create/Update,746751687137,Marietta Old Vine Red 750ml,Customer Square 2,3,4,12,14.99,0.0,,
Create/Update,810108010227,Martin Miller Westbourne Gin 750ml,Customer Square 2,0,0,6,91.98,91.98,,
Create/Update,011034006593,Martini & Rossi Ambrato 750ml,Customer Square 2,0,0,6,53.98,53.98,,
Create/Update,011034505010,Martini & Rossi Bitter 750ml,Customer Square 2,0,0,6,29.99,29.99,,
Create/Update,011034420054,Martini & Rossi Extra Dry Vermouth 750ml,Customer Square 2,0,0,6,47.96,47.96,,
Create/Update,011034410055,Martini & Rossi Rosso Vermouth 750ml,Customer Square 2,0,0,6,71.94,71.94,,
Create/Update,011034006586,Martini & Rossi Rubino 750ml,Customer Square 2,0,0,6,53.98,53.98,,
Create/Update,17731773177,Marula Baconnelle 750ml,Customer Square 2,0,0,12,51.98,51.98,,
Create/Update,816820010125,Mas Theo P'tit Gaby 750ml,Customer Square 2,1,1,12,19.99,19.99,,
Create/Update,666392841197,Masso Antico Fiano Appassito,Customer Square 2,0,0,12,23.98,23.98,,
Create/Update,666392848233,Masso Antico Primitivo 750ml,Customer Square 2,1,1,12,12.99,12.99,,
Create/Update,8023952015016,MastroJanni Brunello di Montalcino 750mL,Customer Square 2,0,0,12,0.0,0.0,,
Create/Update,8437013189668,Mata Vermouth Tinto Reserva 750ml,Customer Square 2,0,0,2,35.98,35.98,,
Create/Update,17301730,Match Strike Cafe Paris,Customer Square 2,0,0,6,54.0,54.0,,
Create/Update,695521117315,Mathilde Creme de Cassis 750ml,Customer Square 2,0,0,6,95.96,95.96,,
Create/Update,695521117513,Mathilde Framboise 750ml,Customer Square 2,0,0,6,95.96,95.96,,
Create/Update,695521117001,Mathilde Grand XO 750ml,Customer Square 2,0,0,6,77.97,77.97,,
Create/Update,695521117612,Mathilde Peche Vignes 750ml,Customer Square 2,0,0,6,99.96,99.96,,
Create/Update,695521117711,Mathilde Poire 750ml,Customer Square 2,0,0,6,124.94999999999999,124.94999999999999,,
Create/Update,8032484020245,Matteo Braidot Pinot Grigio750ml,Customer Square 2,0,0,12,54.95,54.95,,
Create/Update,0000004963127,Matthiasson Cabernet Sauvignon 750ml,Customer Square 2,0,0,6,135.98,135.98,,
Create/Update,5605567900111,Maynards Fine White Port 750ml,Customer Square 2,0,0,4,19.98,19.98,,
Create/Update,5605567900319,Maynards Tawny Port 750ml,Customer Square 2,0,0,4,21.98,21.98,,
Create/Update,3760072420119,Medivol Cremant De Limoux 750ml,Customer Square 2,2,2,12,16.99,16.99,,
Create/Update,9781607748625,Meehans Bartender Manual,Customer Square 2,0,0,4,80.0,80.0,,
Create/Update,080175026241,Meletti Amaro 750ml,Customer Square 2,1,1,12,459.77,459.77,,
Create/Update,080175026043,Meletti Anisette 750ml,Customer Square 2,0,0,2,18.99,18.99,,
Create/Update,810016210009,Meletti Fernet 750ml,Customer Square 2,0,0,6,89.97,89.97,,
Create/Update,096749701100,Mellow Corn Bonded 1L,Customer Square 2,2,3,12,95.94,79.95,,
Create/Update,096749701759,Mellow Corn Bonded 750ml,Customer Square 2,0,0,12,119.92,119.92,,
Create/Update,819749020022,Mezcal Amaras Cupreata 750ml,Customer Square 2,0,0,3,111.98,111.98,,
Create/Update,819749020015,Mezcal Amaras Espadin 750ml,Customer Square 2,0,0,6,113.97,113.97,,
Create/Update,819749020039,Mezcal Amaras Reposado 750ml,Customer Square 2,0,0,6,140.97,140.97,,
Create/Update,024137100167,Mezcal Marca Negra San Martin,Customer Square 2,0,0,6,86.99,86.99,,
Create/Update,736040527343,Mezcal Marca Negra Tobala 750ml,Customer Square 2,0,0,6,111.99,111.99,,
Create/Update,7503020522239,Mezcal Union 375ml,Customer Square 2,3,3,12,18.99,18.99,,
Create/Update,7503016230018,Mezcal Union 750ml,Customer Square 2,4,4,6,0.0,0.0,,
Create/Update,7503020522031,Mezcal Union El Viejo 750ml,Customer Square 2,0,1,6,158.97,105.98,,
Create/Update,856847004011,Mezcal Vago Elote 750ml,Customer Square 2,1,2,6,309.95,247.96,,
Create/Update,856847004035,Mezcal Vago Ensamble En Barro 750ml,Customer Square 2,0,0,6,219.98,219.98,,
Create/Update,856847004547,Mezcal Vago Ensamble Jarquin 750ml,Customer Square 2,0,0,6,119.99,119.99,,
Create/Update,856847004271,Mezcal Vago Espadin 750ml,Customer Square 2,1,1,6,179.97,179.97,,
Create/Update,856847004202,Mezcal Vago Espadin En Barro 750ml,Customer Square 2,0,0,6,219.98,219.98,,
Create/Update,856847004509,Mezcal Vago Espadin Joel Barriga 750ml,Customer Square 2,1,1,6,59.99,59.99,,
Create/Update,856847004332,Mezcal Vago Madre Cuxie Jarquin 750ml,Customer Square 2,0,0,6,99.99,99.99,,
Create/Update,856847004028,Mezcal Vago Mexicano 750ml,Customer Square 2,0,1,6,459.96,344.96999999999997,,
Create/Update,9781951511289,Mezcal and Tequila Cocktails,Customer Square 2,0,0,6,60.0,60.0,,
Create/Update,871952000666,Mezcalero 25 750ml,Customer Square 2,0,0,2,99.99,99.99,,
Create/Update,871952000703,Mezcalero 26 750ml,Customer Square 2,0,0,2,104.99,104.99,,
Create/Update,871952000710,Mezcalero 27 750ml,Customer Square 2,0,0,2,104.99,104.99,,
Create/Update,871952000598,Mezcalero Special Bottle No5 750ml,Customer Square 2,0,0,2,141.99,141.99,,
Create/Update,9781465464163,Michael Jackson Whiskey,Customer Square 2,0,0,3,90.0,90.0,,
Create/Update,039383005944,Michters American Whiskey 750ml,Customer Square 2,0,0,6,49.99,49.99,,
Create/Update,039383007184,Michters Bourbon 750ml,Customer Square 2,1,1,6,49.99,49.99,,
Create/Update,039383006507,Michters Rye 750ml,Customer Square 2,1,2,6,149.97,99.98,,
Create/Update,866634000331,Midnight Marigold 750ml,Customer Square 2,0,0,6,49.98,49.98,,
Create/Update,088857003375,Midori Melon 1L,Customer Square 2,0,0,6,65.98,65.98,,
Create/Update,088857003344,Midori Melon 375ml,Customer Square 2,0,0,6,29.98,29.98,,
Create/Update,850015899003,Mijenta Tequila Blanco 750ml,Customer Square 2,1,2,3,49.99,0.0,,
Create/Update,850015899010,Mijenta Tequila Reposado 750ml,Customer Square 2,0,0,3,137.98,137.98,,
Create/Update,083664874033,Milagro Reposado 1L,Customer Square 2,0,1,6,63.98,31.99,,
Create/Update,083664874071,Milagro Reposado 375ml,Customer Square 2,0,0,12,15.99,15.99,,
Create/Update,083664870462,Milagro Silver 1L,Customer Square 2,2,2,12,383.88,383.88,,
Create/Update,083664874064,Milagro Silver 375ml,Customer Square 2,0,0,12,15.99,15.99,,
Create/Update,083664869640,Milagro Silver Select Barrel Reserve 750ml,Customer Square 2,0,0,6,0.0,0.0,,
Create/Update,817758020279,Milam & Greene Bourbon Shaker Barrel 750ml,Customer Square 2,0,0,6,197.96999999999997,197.96999999999997,,
Create/Update,817758020118,Milam & Greene Port Finished Rye 750ml,Customer Square 2,0,1,6,149.97,99.98,,
Create/Update,817758020101,Milam & Greene Triple Cask Bourbon 750ml,Customer Square 2,1,2,6,89.98,44.99,,
Create/Update,088004027483,Miles Gin 1.75L,Customer Square 2,0,0,6,83.94,83.94,,
Create/Update,088004027513,Miles Gin 200ml,Customer Square 2,1,1,48,29.77,29.77,,
Create/Update,088004027506,Miles Gin 375ml,Customer Square 2,1,2,24,43.89,39.900000000000006,,
Create/Update,088004027490,Miles Gin 750ml,Customer Square 2,0,0,12,39.95,39.95,,
Create/Update,034100016418,Miller High Life Pony 6 Pack,Customer Square 2,1,2,4,7.98,3.99,,
Create/Update,6901798204929,Ming River Baijiu 750ml,Customer Square 2,0,0,6,107.97,107.97,,
Create/Update,854837002009,Mirth Chardonnay 750ml,Customer Square 2,1,2,12,38.97,25.98,,
Create/Update,866940000308,Misunderstood Ginger Whiskey 750ml,Customer Square 2,0,1,6,143.96,107.97,,
Create/Update,854474004008,Mizu Barley Shochu 750ml,Customer Square 2,0,0,6,71.98,71.98,,
Create/Update,854474004022,Mizu Green Tea 750ml,Customer Square 2,0,0,6,83.98,83.98,,
Create/Update,854474004015,Mizu Lemongrass Shochu 750ml,Customer Square 2,0,0,6,75.98,75.98,,
Create/Update,080660957159,Modelo 12oz 12Pack,Customer Square 2,1,2,4,17.99,0.0,,
Create/Update,080660957555,Modelo Especial Cans 6 Pack,Customer Square 2,0,3,4,35.96,8.99,,
Create/Update,096749900114,Mohawk Grain Alcohol 1L,Customer Square 2,2,4,12,29.98,-0.0,,
Create/Update,195893013692,Momo's Michelada Mix 1L,Customer Square 2,2,4,12,80.0,40.0,,
Create/Update,195893795390,Momo's Michelada Mix 2oz,Customer Square 2,2,5,12,12.0,3.0,,
Create/Update,738337056246,Monin Orgeat 750ml,Customer Square 2,0,0,12,119.88,119.88,,
Create/Update,080432112908,Monkey 47 1L,Customer Square 2,0,1,3,599.9399999999999,499.95,,
Create/Update,083089410359,Monkey 47 Gin 375ml,Customer Square 2,0,0,6,83.98,83.98,,
Create/Update,083664872541,Monkey Shoulder 750ml,Customer Square 2,1,1,6,73.98,73.98,,
Create/Update,051497037376,Monopole Rioja 750ml,Customer Square 2,1,1,12,13.99,13.99,,
Create/Update,086208360030,Monopolowa Gin 1L,Customer Square 2,0,1,12,75.96,56.97,,
Create/Update,086208390716,Monopolowa Vodka 1.75L,Customer Square 2,8,8,12,99.96,99.96,,
Create/Update,088100915615,Monopolowa Vodka 1L,Customer Square 2,6,7,12,95.94,79.95,,
Create/Update,086208390754,Monopolowa Vodka 200ml,Customer Square 2,3,3,48,67.83,67.83,,
Create/Update,086208390761,Monopolowa Vodka 375ml,Customer Square 2,5,5,24,48.93,48.93,,
Create/Update,086208390778,Monopolowa Vodka 750ml,Customer Square 2,7,7,24,83.94,83.94,,
Create/Update,088580601299,Montand Blanc de Blancs 750ml,Customer Square 2,0,0,12,29.98,29.98,,
Create/Update,089000577293,Monte Alban Tequila Silver 1L,Customer Square 2,0,0,12,63.96,63.96,,
Create/Update,8009885006963,Monte Sabotino Gramaro Gran Riserva 750ml,Customer Square 2,0,0,1,39.99,39.99,,
Create/Update,083664872978,Montelobos Joven 750ml,Customer Square 2,1,1,6,483.89000000000004,483.89000000000004,,
Create/Update,083664873890,Montelobos Tobala 750ml,Customer Square 2,0,0,6,104.99,104.99,,
Create/Update,898193001979,Montenegro Amaro 50ml,Customer Square 2,3,4,60,4.99,0.0,,
Create/Update,898193001597,Montenegro Amaro 750ml,Customer Square 2,1,2,6,104.97,69.98,,
Create/Update,898193001788,Montenegro Select Aperitivo 1L,Customer Square 2,0,1,6,147.96,110.97,,
Create/Update,898193001955,Montenegro Select Aperitivo 50ml,Customer Square 2,0,1,60,19.9,17.91,,
Create/Update,898193001894,Montenegro Select Aperitivo 750ml,Customer Square 2,0,0,6,103.96,103.96,,
Create/Update,805300030418,Montenigo Bianco 750ml,Customer Square 2,0,1,6,47.97,31.98,,
Create/Update,818490010580,Montucky Cold Snacks Cans 6 Pack,Customer Square 2,4,5,8,55.92,48.93,,
Create/Update,709081489857,Moonland Fruit Wine 750ml,Customer Square 2,1,2,6,19.99,0.0,,
Create/Update,8057457100182,Morra Barbera d'Alba 750ml,Customer Square 2,1,1,12,16.99,16.99,,
Create/Update,088076182882,Mortlach 20y 750ml,Customer Square 2,0,0,12,249.99,249.99,,
Create/Update,857932007009,Mr Black Cold Brew 750ml,Customer Square 2,1,1,6,65.98,65.98,,
Create/Update,770327451105,Ms. Betters Bitters Foamer 4oz,Customer Square 2,0,0,6,84.0,84.0,,
Create/Update,087236950538,Mt Gay Black Barrel 750ml,Customer Square 2,0,0,12,91.98,91.98,,
Create/Update,087236950033,Mt Gay Eclipse 750ml,Customer Square 2,0,1,12,43.98,21.99,,
Create/Update,852832000150,Mumm Napa Brut Prestige 750ml,Customer Square 2,2,2,12,0.0,0.0,,
Create/Update,088004036218,Myers Original Dark 1L,Customer Square 2,0,1,12,29.99,0.0,,
Create/Update,898432002767,Naranja Orange Liqueur 1L,Customer Square 2,1,1,12,26.99,26.99,,
Create/Update,098709013872,Nardini Amaro 1L,Customer Square 2,0,0,2,103.98,103.98,,
Create/Update,098709011489,Nardini Grappa Riserva 1L,Customer Square 2,0,0,2,149.98,149.98,,
Create/Update,810411010396,Naveran Brut Rosado 750ml,Customer Square 2,2,3,12,14.99,0.0,,
Create/Update,810411010334,Naveran Brut Vintage 750ml,Customer Square 2,2,2,12,29.98,29.98,,
Create/Update,818367000010,Neisson Agricole Blanc 1L,Customer Square 2,0,0,2,79.98,79.98,,
Create/Update,818367000034,Neisson Eleve Sous Bois 1L,Customer Square 2,0,0,2,99.98,99.98,,
Create/Update,818367000096,Neisson Organic Rhum 750ml,Customer Square 2,0,0,1,64.99,64.99,,
Create/Update,852962007036,Nelson's Green Brier Sour Mash 750ml,Customer Square 2,0,0,6,239.96999999999997,239.96999999999997,,
Create/Update,085000024881,New Amsterdam Apple 1.75L,Customer Square 2,0,0,6,43.98,43.98,,
Create/Update,08565606,New Amsterdam Apple 50ml,Customer Square 2,3,5,120,56.43,54.45,,
Create/Update,085000024874,New Amsterdam Apple 750ml,Customer Square 2,0,0,12,55.96,55.96,,
Create/Update,085000014301,New Amsterdam Gin 1.75L,Customer Square 2,1,2,6,65.97,43.98,,
Create/Update,085000016176,New Amsterdam Gin 1L,Customer Square 2,0,0,12,95.94,95.94,,
Create/Update,085000014325,New Amsterdam Gin 375ml,Customer Square 2,0,0,24,69.9,69.9,,
Create/Update,08540209,New Amsterdam Gin 50ml,Customer Square 2,0,3,120,59.4,56.43,,
Create/Update,085000014318,New Amsterdam Gin 750ml,Customer Square 2,1,1,12,55.96,55.96,,
Create/Update,085000021651,New Amsterdam Peach 1.75L,Customer Square 2,0,0,6,43.98,43.98,,
Create/Update,085000020395,New Amsterdam Peach 375ml,Customer Square 2,0,0,24,69.9,69.9,,
Create/Update,08557801,New Amsterdam Peach 50ml,Customer Square 2,5,8,120,54.45,51.48,,
Create/Update,085000020333,New Amsterdam Peach 750ml,Customer Square 2,0,0,12,69.95,69.95,,
Create/Update,085000022337,New Amsterdam Pineapple 1.75L,Customer Square 2,0,0,6,87.96,87.96,,
Create/Update,085000022306,New Amsterdam Pineapple 375ml,Customer Square 2,1,1,24,62.910000000000004,62.910000000000004,,
Create/Update,08562104,New Amsterdam Pineapple 50ml,Customer Square 2,7,9,120,52.470000000000006,50.49,,
Create/Update,085000031353,New Amsterdam Pink Whitney 1L,Customer Square 2,0,0,12,191.88,191.88,,
Create/Update,085000032541,New Amsterdam Pink Whitney 375ml,Customer Square 2,0,1,24,69.9,62.910000000000004,,
Create/Update,08567507,New Amsterdam Pink Whitney 50ml,Customer Square 2,67,78,120,52.47,41.58,,
Create/Update,085000029626,New Amsterdam Pink Whitney 750ml,Customer Square 2,3,3,12,13.99,13.99,,
Create/Update,085000019511,New Amsterdam Vodka 1.75L,Customer Square 2,2,2,6,219.89999999999998,219.89999999999998,,
Create/Update,085000019504,New Amsterdam Vodka 1L,Customer Square 2,1,1,12,175.89000000000001,175.89000000000001,,
Create/Update,085000019481,New Amsterdam Vodka 375ml,Customer Square 2,1,2,24,62.910000000000004,55.92,,
Create/Update,08588005,New Amsterdam Vodka 50ml,Customer Square 2,15,18,120,54.45,51.480000000000004,,
Create/Update,085000019498,New Amsterdam Vodka 750ml,Customer Square 2,2,2,12,41.97,41.97,,
Create/Update,085000030912,New Amsterdam Watermelon 375ml,Customer Square 2,0,0,24,69.9,69.9,,
Create/Update,08567400,New Amsterdam Watermelon 50ml,Customer Square 2,16,21,120,43.56,38.61,,
Create/Update,085000030929,New Amsterdam Watermelon 750ml,Customer Square 2,0,0,12,69.95,69.95,,
Create/Update,796201379549,Neyah N/A Bubbles 750ml,Customer Square 2,0,0,12,14.99,14.99,,
Create/Update,5602840036086,Niepoort LBV Port 2013 750ml,Customer Square 2,0,0,6,55.98,55.98,,
Create/Update,5602840011007,Niepoort Ruby Port 750ml,Customer Square 2,0,0,6,68.97,68.97,,
Create/Update,072546039967,Nihon Sakari Junmai Shu 720ml,Customer Square 2,1,2,6,11.99,0.0,,
Create/Update,4904230049296,Nikka Coffey Gin 750ml,Customer Square 2,0,1,6,299.94,249.95000000000002,,
Create/Update,4904230033578,Nikka Coffey Grain 750ml,Customer Square 2,0,1,6,209.96999999999997,139.98,,
Create/Update,4904230049302,Nikka Coffey Vodka 750ml,Customer Square 2,2,3,6,0.0,-45.99,,
Create/Update,4904230057642,Nikka Days Blended Whisky 750ml,Customer Square 2,0,0,6,55.99,55.99,,
Create/Update,4904230049739,Nikka From The Barrel 750ml,Customer Square 2,0,0,6,209.96999999999997,209.96999999999997,,
Create/Update,7503027709091,Nixta Licor De Elote 750ml,Customer Square 2,1,1,6,31.99,31.99,,
Create/Update,850147006171,No Curfew Pinot Noir 750ml,Customer Square 2,1,2,12,15.99,0.0,,
Create/Update,087229174033,No. 3 London Dry Gin 750ml,Customer Square 2,0,0,6,39.99,39.99,,
Create/Update,680203030075,Noahs Mill 750ml,Customer Square 2,1,1,12,119.98,119.98,,
Create/Update,812066022076,Noble Oak Double Oak Bourbon 750ml,Customer Square 2,1,1,6,35.99,35.99,,
Create/Update,812066022915,Noble Oak Double Oak Rye 750ml,Customer Square 2,0,0,6,79.98,79.98,,
Create/Update,081588077325,Nocello Walnut Liqueur 750ml,Customer Square 2,0,0,6,0.0,0.0,,
Create/Update,080480217006,Noilly Prat 1813 Original Dry 1L,Customer Square 2,0,0,6,59.98,59.98,,
Create/Update,080480002183,Noilly Prat Extra Dry 375ml,Customer Square 2,0,1,12,31.96,23.97,,
Create/Update,080480217082,Noilly Prat Rouge 375ml,Customer Square 2,0,1,12,31.96,23.97,,
Create/Update,897845002005,Nolets Dry Gin 750ml,Customer Square 2,0,0,4,149.97,149.97,,
Create/Update,086891054001,Nonino Amaro 750ml,Customer Square 2,1,2,6,1195.77,1143.78,,
Create/Update,086891088884,Nonino L'Aperitivo 750ml,Customer Square 2,0,0,6,79.98,79.98,,
Create/Update,086891069845,Nonino il Merlot di Grappa 750ml,Customer Square 2,0,0,6,151.98,151.98,,
Create/Update,086891081083,Nonino il Prosecco di Grappa 750ml,Customer Square 2,0,0,6,151.98,151.98,,
Create/Update,022851300016,Nordes Gin 750ml,Customer Square 2,0,1,6,107.97,71.98,,
Create/Update,854657002968,Notterosa Sparkling Rose 750ml,Customer Square 2,2,3,12,12.99,-0.0,,
Create/Update,852384002008,Novo Fogo Cachaca 750ml,Customer Square 2,0,0,6,359.88,359.88,,
Create/Update,852384002121,Novo Fogo Chameleon Cachaca 750ml,Customer Square 2,0,0,6,215.94,215.94,,
Create/Update,080925100122,Nuestra Soledad La Compania 750ml,Customer Square 2,0,0,4,235.96,235.96,,
Create/Update,080925100207,Nuestra Soledad Lachigui 750ml,Customer Square 2,0,0,4,235.96,235.96,,
Create/Update,080925100139,Nuestra Soledad San Luis Del Rio 750ml,Customer Square 2,0,0,4,235.96,235.96,,
Create/Update,080925100153,Nuestra Soledad Zoquitlan 750ml,Customer Square 2,0,0,4,117.98,117.98,,
Create/Update,9024153090870,Nux Alpina Walnut 750ml,Customer Square 2,0,0,4,77.98,77.98,,
Create/Update,123570,OXO Mini Hawthorne Strainer,Customer Square 2,0,1,24,240.0,230.0,,
Create/Update,719812033303,OXO Steel Angle Jigger,Customer Square 2,2,2,24,176.0,176.0,,
Create/Update,088110160050,Oban 14y 750ml,Customer Square 2,0,0,12,439.96,439.96,,
Create/Update,088076172494,Oban 18y 750ml,Customer Square 2,0,0,6,159.99,159.99,,
Create/Update,088076184572,Oban Distillers Edition 750ml,Customer Square 2,0,0,6,129.99,129.99,,
Create/Update,1432414324,Occhipinti SP68 White Blend 750ml,Customer Square 2,0,0,12,127.96,127.96,,
Create/Update,031200205506,Ocean Spray Cranberry 5.5oz,Customer Square 2,0,1,48,24.0,23.0,,
Create/Update,031200204547,Ocean Spray Pineapple Juice 5.5oz,Customer Square 2,0,0,48,23.759999999999998,23.759999999999998,,
Create/Update,031200008664,Ocean Spray White Grapefruit 5.5oz,Customer Square 2,0,0,48,11.879999999999999,11.879999999999999,,
Create/Update,657777883904,Octli Pulque 355ml,Customer Square 2,0,0,24,32.97,32.97,,
Create/Update,866634000393,Oh Well Vodka 1L,Customer Square 2,0,0,12,65.97,65.97,,
Create/Update,7503027709138,Ojo De Tigre Joven 750ml,Customer Square 2,1,1,6,31.99,31.99,,
Create/Update,703558800671,Oka Kura Sake Vermouth 720ml,Customer Square 2,0,0,3,53.98,53.98,,
Create/Update,680203010374,Old Bardstown Bourbon 750ml,Customer Square 2,3,4,6,19.99,0.0,,
Create/Update,680203010671,Old Bardstown Estate Bourbon 750ml,Customer Square 2,0,0,6,65.98,65.98,,
Create/Update,088004025540,Old Charter No. 8 750ml,Customer Square 2,0,0,12,17.99,17.99,,
Create/Update,080686507406,Old Crow 750ml,Customer Square 2,0,0,12,23.98,23.98,,
Create/Update,081128000721,Old Forester 100 1L,Customer Square 2,1,2,12,318.89,289.9,,
