Action,ProductSKU,ProductName,Location,MinimumBeforeReorder,ReorderQuantity,StockLocator,PickZones
Create/Update,856442005314,Uncle Vals Botanical 750ml,Airport,2.0000,6.0000,,
Create/Update,856442005314,Uncle Vals Botanical 750ml,Warehouse,2.0000,6.0000,,
Create/Update,856442005314,Uncle Vals Botanical 750ml,Pleasant Valley,2.0000,6.0000,,
Create/Update,082000771555,Crown Apple 375ml,Airport,8.0000,24.0000,,
Create/Update,082000771555,Crown Apple 375ml,Pleasant Valley,5.0000,24.0000,,
Create/Update,082000771555,Crown Apple 375ml,Oak Hill,3.0000,24.0000,,
Create/Update,1234500000075,Crude Attawanhood Bitters 2oz,Oak Hill,2.0000,4.0000,,
Create/Update,1234500000075,Crude Attawanhood Bitters 2oz,Pleasant Valley,2.0000,4.0000,,
Create/Update,1234500000075,Crude Attawanhood Bitters 2oz,Airport,2.0000,4.0000,,
Create/Update,027724212007,St George Gin Dry Rye 200ml,Pleasant Valley,2.0000,6.0000,,
Create/Update,027724212007,St George Gin Dry Rye 200ml,Oak Hill,2.0000,6.0000,,
Create/Update,027724212007,St George Gin Dry Rye 200ml,Airport,2.0000,6.0000,,
Create/Update,604984200304,Black River Malbec 750ml,Pleasant Valley,3.0000,12.0000,,
Create/Update,604984200304,Black River Malbec 750ml,Airport,3.0000,12.0000,,
Create/Update,604984200304,Black River Malbec 750ml,Oak Hill,2.0000,12.0000,,
Create/Update,610854107000,Springbank 10y Single Malt 750ml,Airport,2.0000,4.0000,,
Create/Update,610854107000,Springbank 10y Single Malt 750ml,Oak Hill,2.0000,4.0000,,
Create/Update,610854107000,Springbank 10y Single Malt 750ml,Pleasant Valley,2.0000,4.0000,,
Create/Update,677667889,Glencairn Decanter,Oak Hill,2.0000,6.0000,,
Create/Update,677667889,Glencairn Decanter,Pleasant Valley,2.0000,6.0000,,
Create/Update,677667889,Glencairn Decanter,Airport,2.0000,6.0000,,
Create/Update,8018571001588,Amaro Sfumato Rabarbaro 750ml,Airport,2.0000,4.0000,,
Create/Update,8018571001588,Amaro Sfumato Rabarbaro 750ml,Oak Hill,2.0000,4.0000,,
Create/Update,8018571001588,Amaro Sfumato Rabarbaro 750ml,Pleasant Valley,4.0000,6.0000,,
Create/Update,8018571001588,Amaro Sfumato Rabarbaro 750ml,Warehouse,24.0000,12.0000,,
Create/Update,083664873753,Balvenie 14y Week Of Peat 750ml,Oak Hill,0.0000,6.0000,,
Create/Update,083664873753,Balvenie 14y Week Of Peat 750ml,Pleasant Valley,1.0000,6.0000,,
Create/Update,083664873753,Balvenie 14y Week Of Peat 750ml,Airport,1.0000,6.0000,,
Create/Update,083664873753,Balvenie 14y Week Of Peat 750ml,Warehouse,1.0000,6.0000,,
Create/Update,096749702756,Rittenhouse Rye 750ml,Warehouse,72.0000,12.0000,,
Create/Update,096749702756,Rittenhouse Rye 750ml,Pleasant Valley,24.0000,12.0000,,
Create/Update,096749702756,Rittenhouse Rye 750ml,Oak Hill,3.0000,12.0000,,
Create/Update,096749702756,Rittenhouse Rye 750ml,Airport,6.0000,12.0000,,
Create/Update,3770015736023,Vinca Minor Red Blend 750ml,Airport,3.0000,6.0000,,
Create/Update,3770015736023,Vinca Minor Red Blend 750ml,Oak Hill,0.0000,6.0000,,
Create/Update,3770015736023,Vinca Minor Red Blend 750ml,Pleasant Valley,3.0000,6.0000,,
Create/Update,680203050073,Pure Kentucky XO 750ml,Oak Hill,0.0000,3.0000,,
Create/Update,680203050073,Pure Kentucky XO 750ml,Warehouse,2.0000,6.0000,,
Create/Update,680203050073,Pure Kentucky XO 750ml,Pleasant Valley,2.0000,6.0000,,
Create/Update,680203050073,Pure Kentucky XO 750ml,Airport,2.0000,3.0000,,
Create/Update,860002029900,District Distilling Wild June Gin 750ml,Airport,1.0000,6.0000,,
Create/Update,860002029900,District Distilling Wild June Gin 750ml,Pleasant Valley,2.0000,6.0000,,
Create/Update,860002029900,District Distilling Wild June Gin 750ml,Warehouse,12.0000,6.0000,,
Create/Update,860002029900,District Distilling Wild June Gin 750ml,Oak Hill,1.0000,6.0000,,
Create/Update,085246501634,Makers Mark SE4xPR5 750ml,Warehouse,1.0000,1.0000,,
Create/Update,850176001444,Joto Eiko Fuji Ban Ryu 10000 Ways 720ml,Pleasant Valley,2.0000,12.0000,,
Create/Update,850176001444,Joto Eiko Fuji Ban Ryu 10000 Ways 720ml,Oak Hill,2.0000,12.0000,,
Create/Update,850176001444,Joto Eiko Fuji Ban Ryu 10000 Ways 720ml,Airport,2.0000,12.0000,,
Create/Update,850176001444,Joto Eiko Fuji Ban Ryu 10000 Ways 720ml,Warehouse,4.0000,12.0000,,
Create/Update,082000773146,Captain Morgan Coconut 1L,Warehouse,14.0000,12.0000,,
Create/Update,088004139940,Sazerac Rye 6y 750ml,Warehouse,18.0000,6.0000,,
Create/Update,088004139940,Sazerac Rye 6y 750ml,Airport,4.0000,6.0000,,
Create/Update,088004139940,Sazerac Rye 6y 750ml,Pleasant Valley,18.0000,6.0000,,
Create/Update,088004139940,Sazerac Rye 6y 750ml,Oak Hill,2.0000,6.0000,,
Create/Update,804879598008,Friend and Farmer White Blend 750ml,Oak Hill,2.0000,12.0000,,
Create/Update,804879598008,Friend and Farmer White Blend 750ml,Pleasant Valley,2.0000,12.0000,,
Create/Update,804879598008,Friend and Farmer White Blend 750ml,Airport,2.0000,12.0000,,
Create/Update,7629999800281,Mount Rigi Liqueur 750ml,Warehouse,12.0000,6.0000,,
Create/Update,1416186,Spiegelau 12.9oz Willsberg Whiskey Glass,Pleasant Valley,4.0000,12.0000,,
Create/Update,1416186,Spiegelau 12.9oz Willsberg Whiskey Glass,Oak Hill,4.0000,12.0000,,
Create/Update,1416186,Spiegelau 12.9oz Willsberg Whiskey Glass,Airport,4.0000,12.0000,,
Create/Update,898193001948,Vecchia Romagna Brandy Riserva Tre Botti 750ml,Oak Hill,1.0000,6.0000,,
Create/Update,898193001948,Vecchia Romagna Brandy Riserva Tre Botti 750ml,Airport,1.0000,6.0000,,
Create/Update,898193001948,Vecchia Romagna Brandy Riserva Tre Botti 750ml,Warehouse,2.0000,6.0000,,
Create/Update,898193001948,Vecchia Romagna Brandy Riserva Tre Botti 750ml,Pleasant Valley,2.0000,6.0000,,
Create/Update,82000789086,Crown Royal Texan Edition 750ml,Pleasant Valley,6.0000,12.0000,,
Create/Update,8904014800675,Paul John Edited 750ml,Warehouse,1.0000,6.0000,,
Create/Update,8904014800675,Paul John Edited 750ml,Pleasant Valley,1.0000,6.0000,,
Create/Update,8904014800675,Paul John Edited 750ml,Airport,1.0000,6.0000,,
Create/Update,8904014800675,Paul John Edited 750ml,Oak Hill,1.0000,6.0000,,
Create/Update,080480280024,Grey Goose 750ml,Airport,3.0000,12.0000,,
Create/Update,080480280024,Grey Goose 750ml,Pleasant Valley,36.0000,12.0000,,
Create/Update,080480280024,Grey Goose 750ml,Oak Hill,2.0000,12.0000,,
Create/Update,852322814038,Giffard Cassis 750ml,Warehouse,10.0000,6.0000,,
Create/Update,852322814038,Giffard Cassis 750ml,Airport,2.0000,6.0000,,
Create/Update,852322814038,Giffard Cassis 750ml,Oak Hill,1.0000,6.0000,,
Create/Update,852322814038,Giffard Cassis 750ml,Pleasant Valley,2.0000,6.0000,,
Create/Update,721059701006,Espolon Blanco 1L,Pleasant Valley,12.0000,6.0000,,
Create/Update,721059701006,Espolon Blanco 1L,Airport,8.0000,12.0000,,
Create/Update,721059701006,Espolon Blanco 1L,Warehouse,180.0000,6.0000,,
Create/Update,096749401307,Dubonnet Rouge 750ml,Pleasant Valley,5.0000,12.0000,,
Create/Update,096749401307,Dubonnet Rouge 750ml,Warehouse,10.0000,12.0000,,
Create/Update,096749401307,Dubonnet Rouge 750ml,Airport,1.0000,12.0000,,
Create/Update,096749401307,Dubonnet Rouge 750ml,Oak Hill,1.0000,12.0000,,
Create/Update,850000679139,Blue Owl Mango Seltzer 6pk,Pleasant Valley,2.0000,4.0000,,
Create/Update,850000679139,Blue Owl Mango Seltzer 6pk,Oak Hill,2.0000,4.0000,,
Create/Update,850000679139,Blue Owl Mango Seltzer 6pk,Airport,2.0000,4.0000,,
Create/Update,721059002134,Cynar 70 Proof 1L,Pleasant Valley,2.0000,6.0000,,
Create/Update,721059002134,Cynar 70 Proof 1L,Warehouse,24.0000,6.0000,,
Create/Update,721059002134,Cynar 70 Proof 1L,Oak Hill,1.0000,6.0000,,
Create/Update,721059002134,Cynar 70 Proof 1L,Airport,1.0000,6.0000,,
Create/Update,736040545743,Chawar Miske Blanco 750ml,Airport,3.0000,6.0000,,
Create/Update,736040545743,Chawar Miske Blanco 750ml,Oak Hill,1.0000,3.0000,,
Create/Update,736040545743,Chawar Miske Blanco 750ml,Warehouse,1.0000,6.0000,,
Create/Update,736040545743,Chawar Miske Blanco 750ml,Pleasant Valley,1.0000,6.0000,,
Create/Update,898185001529,Treaty Oak Ghost Hill Texas Bourbon 750ml,Pleasant Valley,3.0000,6.0000,,
Create/Update,898185001529,Treaty Oak Ghost Hill Texas Bourbon 750ml,Warehouse,18.0000,6.0000,,
Create/Update,898185001529,Treaty Oak Ghost Hill Texas Bourbon 750ml,Airport,2.0000,6.0000,,
Create/Update,898185001529,Treaty Oak Ghost Hill Texas Bourbon 750ml,Oak Hill,2.0000,6.0000,,
Create/Update,633824151216,Van Gogh Vodka 750ml,Warehouse,6.0000,6.0000,,
Create/Update,089540125657,Hiram Walker Creme De Cacao Dark 1L,Warehouse,48.0000,12.0000,,
Create/Update,751313566140,Beniotome Miyabi Whisky 750ml,Oak Hill,1.0000,6.0000,,
Create/Update,751313566140,Beniotome Miyabi Whisky 750ml,Airport,1.0000,6.0000,,
Create/Update,751313566140,Beniotome Miyabi Whisky 750ml,Pleasant Valley,4.0000,6.0000,,
Create/Update,083664873906,Fistful Of Bourbon 750ml,Pleasant Valley,3.0000,6.0000,,
Create/Update,083664873906,Fistful Of Bourbon 750ml,Warehouse,3.0000,6.0000,,
Create/Update,860174000325,Andalusia Revenant Oak Peated Single Malt 750ml,Warehouse,2.0000,6.0000,,
Create/Update,860174000325,Andalusia Revenant Oak Peated Single Malt 750ml,Oak Hill,2.0000,6.0000,,
Create/Update,860174000325,Andalusia Revenant Oak Peated Single Malt 750ml,Pleasant Valley,2.0000,6.0000,,
Create/Update,860174000325,Andalusia Revenant Oak Peated Single Malt 750ml,Airport,2.0000,6.0000,,
Create/Update,080432108260,Olmeca Altos Plata 375ml,Oak Hill,2.0000,12.0000,,
Create/Update,080432108260,Olmeca Altos Plata 375ml,Pleasant Valley,2.0000,12.0000,,
Create/Update,080432108260,Olmeca Altos Plata 375ml,Airport,5.0000,12.0000,,
Create/Update,096749004072,Rittenhouse Rye 1L,Warehouse,1.0000,12.0000,,
Create/Update,9781607747796,The Negroni Book,Pleasant Valley,2.0000,3.0000,,
Create/Update,9781607747796,The Negroni Book,Oak Hill,2.0000,3.0000,,
Create/Update,9781607747796,The Negroni Book,Airport,2.0000,3.0000,,
Create/Update,040232339622,St Agrestis Amaro 50ml,Pleasant Valley,12.0000,24.0000,,
Create/Update,040232339622,St Agrestis Amaro 50ml,Oak Hill,2.0000,4.0000,,
Create/Update,040232339622,St Agrestis Amaro 50ml,Airport,2.0000,4.0000,,
Create/Update,08731409,Captain Morgan 50ml,Airport,24.0000,120.0000,,
Create/Update,08731409,Captain Morgan 50ml,Pleasant Valley,24.0000,120.0000,,
Create/Update,086785191102,Chamucos Anejo 750ml,Airport,1.0000,6.0000,,
Create/Update,086785191102,Chamucos Anejo 750ml,Pleasant Valley,1.0000,6.0000,,
Create/Update,086785191102,Chamucos Anejo 750ml,Oak Hill,1.0000,6.0000,,
Create/Update,850047003065,Angels Envy Rye 750ml,Airport,1.0000,6.0000,,
Create/Update,850047003065,Angels Envy Rye 750ml,Oak Hill,0.0000,6.0000,,
Create/Update,850047003065,Angels Envy Rye 750ml,Pleasant Valley,1.0000,6.0000,,
Create/Update,850047003065,Angels Envy Rye 750ml,Warehouse,1.0000,6.0000,,
Create/Update,123619,Viski Japanese Jigger 1-2 oz Gold,Airport,12.0000,12.0000,,
Create/Update,123619,Viski Japanese Jigger 1-2 oz Gold,Pleasant Valley,12.0000,12.0000,,
Create/Update,123619,Viski Japanese Jigger 1-2 oz Gold,Oak Hill,3.0000,12.0000,,
Create/Update,736040004912,Chawar Reserva Cotopaxi 750ml,Warehouse,1.0000,1.0000,,
Create/Update,791090525879,Cocktail Kingdom Navy Grog,Oak Hill,2.0000,4.0000,,
Create/Update,791090525879,Cocktail Kingdom Navy Grog,Airport,2.0000,4.0000,,
Create/Update,791090525879,Cocktail Kingdom Navy Grog,Pleasant Valley,2.0000,4.0000,,
Create/Update,7503018107035,Rey Campero Cuishe 750ml,Pleasant Valley,1.0000,1.0000,,
Create/Update,7503018107035,Rey Campero Cuishe 750ml,Oak Hill,0.0000,1.0000,,
Create/Update,7503018107035,Rey Campero Cuishe 750ml,Airport,1.0000,1.0000,,
Create/Update,7503018107035,Rey Campero Cuishe 750ml,Warehouse,1.0000,1.0000,,
Create/Update,5391537390043,Glendalough Rose Gin 750ml,Oak Hill,1.0000,6.0000,,
Create/Update,5391537390043,Glendalough Rose Gin 750ml,Airport,2.0000,6.0000,,
Create/Update,5391537390043,Glendalough Rose Gin 750ml,Pleasant Valley,2.0000,6.0000,,
Create/Update,083300034517,Chambord 200ml,Pleasant Valley,2.0000,24.0000,,
Create/Update,083300034517,Chambord 200ml,Oak Hill,2.0000,24.0000,,
Create/Update,083300034517,Chambord 200ml,Airport,2.0000,24.0000,,
Create/Update,123536,Koriko Large Shaker Gold,Warehouse,8.0000,12.0000,,
Create/Update,123536,Koriko Large Shaker Gold,Airport,8.0000,12.0000,,
Create/Update,123536,Koriko Large Shaker Gold,Pleasant Valley,8.0000,12.0000,,
Create/Update,123536,Koriko Large Shaker Gold,Oak Hill,4.0000,12.0000,,
Create/Update,00850030152527,DEHY Lime Jar,Pleasant Valley,2.0000,12.0000,,
Create/Update,00850030152527,DEHY Lime Jar,Airport,2.0000,12.0000,,
Create/Update,00850030152527,DEHY Lime Jar,Oak Hill,2.0000,12.0000,,
Create/Update,085000023358,Rumhaven Coconut 175L,Warehouse,15.0000,6.0000,,
Create/Update,855082008051,City Orchard Cherry 4pk,Oak Hill,2.0000,6.0000,,
Create/Update,855082008051,City Orchard Cherry 4pk,Pleasant Valley,2.0000,6.0000,,
Create/Update,855082008051,City Orchard Cherry 4pk,Airport,2.0000,6.0000,,
Create/Update,852757002000,Balcones Rumble 750ml,Warehouse,1.0000,6.0000,,
Create/Update,852757002000,Balcones Rumble 750ml,Oak Hill,1.0000,6.0000,,
Create/Update,852757002000,Balcones Rumble 750ml,Airport,1.0000,6.0000,,
Create/Update,852757002000,Balcones Rumble 750ml,Pleasant Valley,1.0000,6.0000,,
Create/Update,011034006586,Martini & Rossi Rubino 750ml,Pleasant Valley,2.0000,6.0000,,
Create/Update,011034006586,Martini & Rossi Rubino 750ml,Oak Hill,1.0000,6.0000,,
Create/Update,011034006586,Martini & Rossi Rubino 750ml,Airport,1.0000,6.0000,,
Create/Update,011034006586,Martini & Rossi Rubino 750ml,Warehouse,2.0000,6.0000,,
Create/Update,745839998714,Hi Sign El Berto 6pk 12oz cans,Warehouse,40.0000,4.0000,,
Create/Update,7503018107011,Rey Campero Espadin 750ml,Pleasant Valley,2.0000,6.0000,,
Create/Update,7503018107011,Rey Campero Espadin 750ml,Oak Hill,1.0000,4.0000,,
Create/Update,7503018107011,Rey Campero Espadin 750ml,Airport,2.0000,4.0000,,
Create/Update,7503018107011,Rey Campero Espadin 750ml,Warehouse,24.0000,6.0000,,
Create/Update,0354596000113,Lyres NA Dark Cane Spirit 700ml,Oak Hill,1.0000,6.0000,,
Create/Update,0354596000113,Lyres NA Dark Cane Spirit 700ml,Pleasant Valley,1.0000,6.0000,,
Create/Update,0354596000113,Lyres NA Dark Cane Spirit 700ml,Airport,1.0000,6.0000,,
Create/Update,088320700251,Casa Del Sol Blanco 750ml,Warehouse,3.0000,6.0000,,
Create/Update,000309515038,Fidencio Mezcal 750ml,Oak Hill,1.0000,4.0000,,
Create/Update,000309515038,Fidencio Mezcal 750ml,Airport,1.0000,4.0000,,
Create/Update,000309515038,Fidencio Mezcal 750ml,Warehouse,4.0000,6.0000,,
Create/Update,000309515038,Fidencio Mezcal 750ml,Pleasant Valley,1.0000,4.0000,,
Create/Update,9781465484291,Let's Get Tropical,Airport,2.0000,3.0000,,
Create/Update,9781465484291,Let's Get Tropical,Oak Hill,2.0000,3.0000,,
Create/Update,9781465484291,Let's Get Tropical,Pleasant Valley,2.0000,3.0000,,
Create/Update,7502221966101,Fortaleza Blanco 750ml,Airport,3.0000,6.0000,,
Create/Update,7502221966101,Fortaleza Blanco 750ml,Oak Hill,2.0000,6.0000,,
Create/Update,7502221966101,Fortaleza Blanco 750ml,Pleasant Valley,12.0000,6.0000,,
Create/Update,7502221966101,Fortaleza Blanco 750ml,Warehouse,12.0000,6.0000,,
Create/Update,850000679122,Blue Owl Tier 1 Seasonal Cans 6 Pack,Pleasant Valley,2.0000,4.0000,,
Create/Update,850000679122,Blue Owl Tier 1 Seasonal Cans 6 Pack,Oak Hill,2.0000,4.0000,,
Create/Update,850000679122,Blue Owl Tier 1 Seasonal Cans 6 Pack,Airport,2.0000,4.0000,,
Create/Update,898195001052,Fever Tree Lemon Tonic 4 Pack,Pleasant Valley,6.0000,6.0000,,
Create/Update,898195001052,Fever Tree Lemon Tonic 4 Pack,Airport,6.0000,6.0000,,
Create/Update,898195001052,Fever Tree Lemon Tonic 4 Pack,Warehouse,6.0000,6.0000,,
Create/Update,898195001052,Fever Tree Lemon Tonic 4 Pack,Oak Hill,2.0000,6.0000,,
Create/Update,7502221969034,Fortaleza Blanco Still Strength 750ml,Oak Hill,2.0000,4.0000,,
Create/Update,7502221969034,Fortaleza Blanco Still Strength 750ml,Pleasant Valley,2.0000,6.0000,,
Create/Update,7502221969034,Fortaleza Blanco Still Strength 750ml,Airport,2.0000,4.0000,,
Create/Update,7502221969034,Fortaleza Blanco Still Strength 750ml,Warehouse,2.0000,6.0000,,
Create/Update,12345678,Bottle Shipping Box Single,Pleasant Valley,15.0000,30.0000,,
Create/Update,12345678,Bottle Shipping Box Single,Oak Hill,3.0000,30.0000,,
Create/Update,12345678,Bottle Shipping Box Single,Airport,15.0000,30.0000,,
Create/Update,850047007018,Lone Pint Yellow Rose Bottles 4 Pack,Pleasant Valley,2.0000,6.0000,,
Create/Update,850047007018,Lone Pint Yellow Rose Bottles 4 Pack,Airport,2.0000,6.0000,,
Create/Update,850047007018,Lone Pint Yellow Rose Bottles 4 Pack,Oak Hill,1.0000,6.0000,,
Create/Update,080480002176,Noilly Prat Extra Dry 750ml,Warehouse,18.0000,6.0000,,
Create/Update,081128005139,Old Forester 86 375ml,Pleasant Valley,4.0000,24.0000,,
Create/Update,081128005139,Old Forester 86 375ml,Oak Hill,2.0000,24.0000,,
Create/Update,081128005139,Old Forester 86 375ml,Airport,4.0000,24.0000,,
Create/Update,711629001629,El Dorado Diamond 151 1L,Warehouse,2.0000,3.0000,,
Create/Update,711629001629,El Dorado Diamond 151 1L,Airport,1.0000,3.0000,,
Create/Update,711629001629,El Dorado Diamond 151 1L,Pleasant Valley,2.0000,3.0000,,
Create/Update,711629001629,El Dorado Diamond 151 1L,Oak Hill,1.0000,3.0000,,
Create/Update,123537,Koriko Large Shaker Stainless,Airport,24.0000,12.0000,,
Create/Update,123537,Koriko Large Shaker Stainless,Warehouse,48.0000,12.0000,,
Create/Update,123537,Koriko Large Shaker Stainless,Oak Hill,1.0000,12.0000,,
Create/Update,123537,Koriko Large Shaker Stainless,Pleasant Valley,48.0000,12.0000,,
Create/Update,618115105024,Amargo Vallet 750ml,Airport,1.0000,4.0000,,
Create/Update,618115105024,Amargo Vallet 750ml,Warehouse,6.0000,6.0000,,
Create/Update,618115105024,Amargo Vallet 750ml,Oak Hill,1.0000,1.0000,,
Create/Update,618115105024,Amargo Vallet 750ml,Pleasant Valley,2.0000,4.0000,,
Create/Update,4904230049739,Nikka From The Barrel 750ml,Warehouse,3.0000,6.0000,,
Create/Update,4904230049739,Nikka From The Barrel 750ml,Pleasant Valley,3.0000,6.0000,,
Create/Update,867134000098,Nine Banded Straight Bourbon Whiskey 1L,Warehouse,18.0000,6.0000,,
Create/Update,182972000292,Rhum JM White 1L,Airport,3.0000,4.0000,,
Create/Update,182972000292,Rhum JM White 1L,Warehouse,24.0000,6.0000,,
Create/Update,182972000292,Rhum JM White 1L,Pleasant Valley,12.0000,6.0000,,
Create/Update,182972000292,Rhum JM White 1L,Oak Hill,2.0000,4.0000,,
Create/Update,618053413342,Sierra Norte Yellow Corn 750ml,Oak Hill,1.0000,2.0000,,
Create/Update,618053413342,Sierra Norte Yellow Corn 750ml,Pleasant Valley,1.0000,2.0000,,
Create/Update,618053413342,Sierra Norte Yellow Corn 750ml,Airport,1.0000,2.0000,,
Create/Update,618053413342,Sierra Norte Yellow Corn 750ml,Warehouse,1.0000,2.0000,,
Create/Update,7500928000012,Cazcanes No.9 Joven 750ml,Warehouse,1.0000,2.0000,,
Create/Update,705105276809,Maine Beer Pepper Pale Ale 500ml,Pleasant Valley,4.0000,12.0000,,
Create/Update,705105276809,Maine Beer Pepper Pale Ale 500ml,Oak Hill,4.0000,12.0000,,
Create/Update,705105276809,Maine Beer Pepper Pale Ale 500ml,Airport,4.0000,12.0000,,
Create/Update,810411011287,Flaco Tempranillo 750ml,Pleasant Valley,3.0000,12.0000,,
Create/Update,810411011287,Flaco Tempranillo 750ml,Airport,2.0000,12.0000,,
Create/Update,810411011287,Flaco Tempranillo 750ml,Oak Hill,2.0000,12.0000,,
Create/Update,87692100126,Samuel Adams Boston Lager 6 pack Bottles,Warehouse,8.0000,12.0000,,
Create/Update,862818000333,Owl and Whale Blueberry Bitters,Airport,2.0000,4.0000,,
Create/Update,862818000333,Owl and Whale Blueberry Bitters,Oak Hill,2.0000,4.0000,,
Create/Update,862818000333,Owl and Whale Blueberry Bitters,Pleasant Valley,2.0000,4.0000,,
Create/Update,892032050005,Arran 10y 750ml,Oak Hill,1.0000,6.0000,,
Create/Update,892032050005,Arran 10y 750ml,Warehouse,1.0000,6.0000,,
Create/Update,892032050005,Arran 10y 750ml,Pleasant Valley,1.0000,6.0000,,
Create/Update,892032050005,Arran 10y 750ml,Airport,1.0000,6.0000,,
Create/Update,737212282954,Heirloom Pineapple Amaro 750ml,Pleasant Valley,1.0000,2.0000,,
Create/Update,737212282954,Heirloom Pineapple Amaro 750ml,Oak Hill,1.0000,2.0000,,
Create/Update,737212282954,Heirloom Pineapple Amaro 750ml,Airport,1.0000,2.0000,,
Create/Update,737212282954,Heirloom Pineapple Amaro 750ml,Warehouse,4.0000,6.0000,,
Create/Update,088110011307,Johnnie Walker Black 750ml,Oak Hill,2.0000,12.0000,,
Create/Update,088110011307,Johnnie Walker Black 750ml,Pleasant Valley,2.0000,12.0000,,
Create/Update,088110011307,Johnnie Walker Black 750ml,Airport,2.0000,12.0000,,
Create/Update,083664868780,Hendricks Gin 1L,Warehouse,72.0000,12.0000,,
